id,conversation_id,parent_claim,child_claim,dependency_type
2425,347,Claim_2811,Claim_9332,extends
2426,56,Claim_89,Claim_6624,contradicts
2427,548,Claim_484,Claim_9521,requires
2428,378,Claim_3324,Claim_7013,contradicts
2429,763,Claim_2375,Claim_5794,supports
2430,520,Claim_4242,Claim_7851,extends
2431,298,Claim_4568,Claim_9476,extends
2432,944,Claim_700,Claim_9981,extends
2433,452,Claim_1341,Claim_8710,requires
2434,519,Claim_1718,Claim_7364,supports
2435,509,Claim_4776,Claim_6540,extends
2436,963,Claim_4112,Claim_5648,supports
2437,396,Claim_3882,Claim_5705,requires
2438,463,Claim_769,Claim_5977,supports
2439,232,Claim_2331,Claim_5357,extends
2440,55,Claim_4026,Claim_6793,requires
2441,68,Claim_4081,Claim_7547,contradicts
2442,466,Claim_2144,Claim_5865,requires
2443,642,Claim_544,Claim_9113,contradicts
2444,655,Claim_4330,Claim_5048,supports
2445,812,Claim_510,Claim_5232,supports
2446,898,Claim_740,Claim_6866,extends
2447,61,Claim_1381,Claim_5963,contradicts
2448,845,Claim_4486,Claim_9824,supports
2449,262,Claim_66,Claim_5653,supports
2450,745,Claim_2026,Claim_9676,extends
2451,112,Claim_2911,Claim_9576,supports
2452,595,Claim_1229,Claim_8819,requires
2453,962,Claim_1207,Claim_7184,contradicts
2454,256,Claim_3673,Claim_8445,contradicts
2455,331,Claim_3092,Claim_5619,contradicts
2456,437,Claim_4595,Claim_9698,supports
2457,383,Claim_4468,Claim_6607,extends
2458,934,Claim_3254,Claim_7690,requires
2459,317,Claim_3993,Claim_5365,supports
2460,299,Claim_4222,Claim_8780,supports
2461,618,Claim_1517,Claim_9989,supports
2462,887,Claim_4186,Claim_6837,extends
2463,966,Claim_4278,Claim_6076,requires
2464,356,Claim_3458,Claim_5994,requires
2465,548,Claim_4757,Claim_8102,supports
2466,139,Claim_3089,Claim_8303,requires
2467,700,Claim_4754,Claim_5969,requires
2468,748,Claim_4703,Claim_9642,extends
2469,747,Claim_3749,Claim_8712,supports
2470,692,Claim_4116,Claim_8477,requires
2471,364,Claim_3736,Claim_7429,requires
2472,381,Claim_4892,Claim_8686,requires
2473,680,Claim_2620,Claim_9919,requires
2474,503,Claim_3553,Claim_8952,extends
2475,709,Claim_4154,Claim_5129,supports
2476,925,Claim_3788,Claim_7606,supports
2477,750,Claim_3371,Claim_9297,extends
2478,197,Claim_2034,Claim_8891,extends
2479,858,Claim_1835,Claim_9637,extends
2480,286,Claim_3831,Claim_7315,supports
2481,949,Claim_1440,Claim_8556,requires
2482,576,Claim_4097,Claim_8313,contradicts
2483,460,Claim_428,Claim_8660,extends
2484,661,Claim_4462,Claim_8016,contradicts
2485,861,Claim_3299,Claim_5025,contradicts
2486,160,Claim_667,Claim_8768,extends
2487,139,Claim_547,Claim_7037,extends
2488,4,Claim_2722,Claim_9211,requires
2489,697,Claim_4592,Claim_9783,extends
2490,819,Claim_4161,Claim_9304,supports
2491,169,Claim_1282,Claim_9821,contradicts
2492,342,Claim_4096,Claim_8264,extends
2493,57,Claim_4195,Claim_9282,extends
2494,511,Claim_262,Claim_8594,supports
2495,853,Claim_4926,Claim_5084,requires
2496,131,Claim_1544,Claim_5681,contradicts
2497,759,Claim_2311,Claim_6842,contradicts
2498,301,Claim_646,Claim_9612,requires
2499,318,Claim_3721,Claim_5026,contradicts
2500,555,Claim_3253,Claim_8998,supports
2501,115,Claim_3604,Claim_6298,contradicts
2502,625,Claim_4329,Claim_7591,requires
2503,246,Claim_2098,Claim_6656,requires
2504,383,Claim_386,Claim_7054,supports
2505,428,Claim_1158,Claim_8210,requires
2506,183,Claim_2180,Claim_5089,requires
2507,168,Claim_4585,Claim_9035,supports
2508,86,Claim_2021,Claim_6169,supports
2509,382,Claim_3262,Claim_8473,requires
2510,64,Claim_517,Claim_5628,requires
2511,122,Claim_3808,Claim_5911,supports
2512,275,Claim_2733,Claim_9999,extends
2513,734,Claim_370,Claim_8903,supports
2514,932,Claim_4225,Claim_9983,supports
2515,154,Claim_1413,Claim_5646,extends
2516,108,Claim_4549,Claim_9773,requires
2517,34,Claim_2566,Claim_5287,extends
2518,941,Claim_2560,Claim_8153,supports
2519,889,Claim_737,Claim_8881,extends
2520,303,Claim_737,Claim_8953,contradicts
2521,934,Claim_721,Claim_7285,requires
2522,856,Claim_2830,Claim_7984,contradicts
2523,336,Claim_704,Claim_6502,extends
2524,881,Claim_1692,Claim_7788,contradicts
2525,602,Claim_615,Claim_8400,contradicts
2526,764,Claim_714,Claim_7859,requires
2527,416,Claim_1585,Claim_5193,extends
2528,392,Claim_1637,Claim_6907,requires
2529,733,Claim_2521,Claim_9170,requires
2530,341,Claim_157,Claim_5447,requires
2531,960,Claim_2414,Claim_7146,extends
2532,334,Claim_1470,Claim_7598,supports
2533,66,Claim_4643,Claim_5718,requires
2534,375,Claim_1893,Claim_8258,contradicts
2535,473,Claim_162,Claim_8219,requires
2536,629,Claim_3499,Claim_8932,requires
2537,520,Claim_812,Claim_6704,contradicts
2538,67,Claim_2531,Claim_7804,extends
2539,281,Claim_2257,Claim_9486,requires
2540,282,Claim_4784,Claim_5532,contradicts
2541,222,Claim_2836,Claim_5201,supports
2542,685,Claim_2175,Claim_6609,contradicts
2543,753,Claim_622,Claim_9266,contradicts
2544,41,Claim_3102,Claim_6710,extends
2545,616,Claim_2110,Claim_8310,contradicts
2546,101,Claim_1675,Claim_6187,requires
2547,88,Claim_403,Claim_5283,contradicts
2548,634,Claim_4775,Claim_5850,extends
2549,440,Claim_2296,Claim_6930,contradicts
2550,775,Claim_3868,Claim_5212,supports
2551,590,Claim_1297,Claim_5141,contradicts
2552,50,Claim_4962,Claim_5779,requires
2553,880,Claim_1731,Claim_6959,extends
2554,675,Claim_1998,Claim_8204,extends
2555,326,Claim_4773,Claim_6803,extends
2556,893,Claim_4526,Claim_8511,contradicts
2557,502,Claim_981,Claim_5911,extends
2558,726,Claim_2401,Claim_9702,supports
2559,144,Claim_4185,Claim_6736,supports
2560,906,Claim_218,Claim_8503,extends
2561,892,Claim_1958,Claim_9359,supports
2562,525,Claim_1736,Claim_6393,contradicts
2563,373,Claim_950,Claim_8396,requires
2564,585,Claim_732,Claim_9044,requires
2565,410,Claim_1003,Claim_9695,requires
2566,9,Claim_4026,Claim_5700,supports
2567,484,Claim_1153,Claim_6224,extends
2568,234,Claim_2673,Claim_9629,supports
2569,255,Claim_1717,Claim_7961,extends
2570,85,Claim_3059,Claim_7026,contradicts
2571,443,Claim_1373,Claim_9452,requires
2572,737,Claim_1125,Claim_7549,contradicts
2573,715,Claim_181,Claim_7234,supports
2574,589,Claim_2079,Claim_5849,contradicts
2575,813,Claim_3657,Claim_9067,supports
2576,775,Claim_3516,Claim_9511,extends
2577,545,Claim_4997,Claim_9410,extends
2578,80,Claim_4393,Claim_6054,contradicts
2579,293,Claim_3164,Claim_9485,extends
2580,833,Claim_793,Claim_8279,extends
2581,385,Claim_1067,Claim_9898,requires
2582,5,Claim_1737,Claim_9286,requires
2583,874,Claim_2334,Claim_8598,extends
2584,145,Claim_1331,Claim_6784,extends
2585,981,Claim_1132,Claim_7067,extends
2586,877,Claim_3546,Claim_6639,requires
2587,892,Claim_4557,Claim_6760,requires
2588,525,Claim_644,Claim_6299,contradicts
2589,258,Claim_853,Claim_7406,contradicts
2590,140,Claim_4272,Claim_8975,contradicts
2591,489,Claim_2845,Claim_5061,contradicts
2592,265,Claim_3815,Claim_7319,supports
2593,454,Claim_3476,Claim_7558,extends
2594,280,Claim_2203,Claim_5639,supports
2595,353,Claim_3754,Claim_9803,contradicts
2596,684,Claim_276,Claim_8168,contradicts
2597,187,Claim_2866,Claim_6778,extends
2598,593,Claim_2022,Claim_6051,contradicts
2599,307,Claim_2201,Claim_9405,extends
2600,285,Claim_3066,Claim_5973,contradicts
2601,327,Claim_43,Claim_9507,requires
2602,495,Claim_2607,Claim_7162,requires
2603,140,Claim_4455,Claim_5991,contradicts
2604,685,Claim_3691,Claim_5227,requires
2605,434,Claim_1458,Claim_7837,supports
2606,107,Claim_3513,Claim_6420,extends
2607,27,Claim_2464,Claim_6599,requires
2608,455,Claim_1024,Claim_7123,contradicts
2609,562,Claim_3899,Claim_6352,contradicts
2610,531,Claim_2051,Claim_9788,extends
2611,440,Claim_960,Claim_7855,extends
2612,948,Claim_4251,Claim_6948,supports
2613,331,Claim_3482,Claim_9502,extends
2614,746,Claim_421,Claim_9585,supports
2615,521,Claim_1439,Claim_5175,requires
2616,657,Claim_4115,Claim_5036,extends
2617,176,Claim_295,Claim_9754,extends
2618,365,Claim_1450,Claim_5943,supports
2619,663,Claim_4861,Claim_7243,extends
2620,201,Claim_2831,Claim_7124,requires
2621,579,Claim_672,Claim_6734,supports
2622,748,Claim_1285,Claim_9014,extends
2623,602,Claim_4754,Claim_5093,extends
2624,323,Claim_712,Claim_5187,supports
2625,815,Claim_1375,Claim_6388,requires
2626,613,Claim_4600,Claim_6116,contradicts
2627,858,Claim_3798,Claim_9688,extends
2628,341,Claim_2054,Claim_6735,extends
2629,442,Claim_279,Claim_6901,extends
2630,861,Claim_1399,Claim_7455,supports
2631,565,Claim_37,Claim_8833,requires
2632,658,Claim_264,Claim_5103,extends
2633,493,Claim_4376,Claim_5853,requires
2634,109,Claim_2844,Claim_5404,requires
2635,556,Claim_2686,Claim_6216,contradicts
2636,391,Claim_111,Claim_9148,contradicts
2637,842,Claim_4718,Claim_6325,supports
2638,555,Claim_2676,Claim_5960,contradicts
2639,87,Claim_1531,Claim_6150,requires
2640,939,Claim_3140,Claim_5373,supports
2641,987,Claim_4691,Claim_9780,requires
2642,990,Claim_2374,Claim_9734,contradicts
2643,941,Claim_898,Claim_5843,requires
2644,113,Claim_3058,Claim_9774,supports
2645,241,Claim_3324,Claim_7423,requires
2646,255,Claim_3861,Claim_6031,contradicts
2647,629,Claim_176,Claim_5866,extends
2648,324,Claim_4934,Claim_9718,requires
2649,519,Claim_2288,Claim_9270,extends
2650,276,Claim_1879,Claim_6109,requires
2651,554,Claim_3493,Claim_9017,supports
2652,344,Claim_2558,Claim_6509,contradicts
2653,690,Claim_4874,Claim_7655,requires
2654,84,Claim_4764,Claim_7475,requires
2655,688,Claim_4069,Claim_5423,supports
2656,479,Claim_724,Claim_9917,supports
2657,760,Claim_386,Claim_6903,contradicts
2658,194,Claim_1794,Claim_8291,extends
2659,925,Claim_2862,Claim_6217,supports
2660,641,Claim_3852,Claim_6471,extends
2661,273,Claim_91,Claim_7773,supports
2662,382,Claim_2626,Claim_9367,requires
2663,431,Claim_2029,Claim_5903,contradicts
2664,683,Claim_1813,Claim_9440,requires
2665,58,Claim_3076,Claim_5901,supports
2666,352,Claim_2490,Claim_6195,supports
2667,116,Claim_4276,Claim_9098,contradicts
2668,627,Claim_2104,Claim_9894,supports
2669,639,Claim_1212,Claim_8166,contradicts
2670,688,Claim_4757,Claim_7751,supports
2671,488,Claim_1682,Claim_6907,requires
2672,670,Claim_3195,Claim_8466,contradicts
2673,562,Claim_983,Claim_7283,extends
2674,91,Claim_1786,Claim_8691,contradicts
2675,24,Claim_6,Claim_5761,supports
2676,912,Claim_960,Claim_5881,supports
2677,919,Claim_3358,Claim_7032,extends
2678,186,Claim_2243,Claim_7224,extends
2679,163,Claim_3150,Claim_7846,contradicts
2680,989,Claim_4658,Claim_7575,supports
2681,683,Claim_4210,Claim_9980,supports
2682,658,Claim_4746,Claim_8991,contradicts
2683,880,Claim_2669,Claim_5533,requires
2684,613,Claim_924,Claim_7838,contradicts
2685,894,Claim_1954,Claim_8283,supports
2686,914,Claim_1750,Claim_7210,contradicts
2687,617,Claim_2102,Claim_9374,extends
2688,30,Claim_2324,Claim_7235,supports
2689,538,Claim_383,Claim_9984,supports
2690,35,Claim_48,Claim_8412,contradicts
2691,411,Claim_4432,Claim_5766,extends
2692,193,Claim_1562,Claim_5703,requires
2693,482,Claim_4826,Claim_6380,requires
2694,819,Claim_3153,Claim_7360,supports
2695,781,Claim_1947,Claim_5395,requires
2696,356,Claim_24,Claim_7759,supports
2697,672,Claim_3528,Claim_7279,supports
2698,529,Claim_945,Claim_5494,requires
2699,459,Claim_904,Claim_5471,supports
2700,453,Claim_3079,Claim_8028,supports
2701,19,Claim_2671,Claim_9959,extends
2702,850,Claim_209,Claim_9427,requires
2703,337,Claim_1763,Claim_9087,contradicts
2704,594,Claim_2225,Claim_7899,contradicts
2705,730,Claim_4367,Claim_6604,extends
2706,88,Claim_4303,Claim_7985,requires
2707,395,Claim_2722,Claim_7098,extends
2708,262,Claim_3787,Claim_9179,supports
2709,813,Claim_1211,Claim_8362,supports
2710,8,Claim_3842,Claim_9571,requires
2711,722,Claim_1953,Claim_6441,supports
2712,83,Claim_4901,Claim_8804,supports
2713,644,Claim_1786,Claim_5188,requires
2714,643,Claim_4303,Claim_5989,requires
2715,757,Claim_3472,Claim_6054,extends
2716,988,Claim_1416,Claim_7680,contradicts
2717,940,Claim_4351,Claim_9459,supports
2718,87,Claim_953,Claim_6356,requires
2719,475,Claim_3430,Claim_5807,contradicts
2720,872,Claim_782,Claim_9469,supports
2721,461,Claim_4120,Claim_7180,contradicts
2722,130,Claim_2157,Claim_8187,requires
2723,446,Claim_160,Claim_5501,contradicts
2724,891,Claim_1139,Claim_7828,requires
2725,903,Claim_3370,Claim_7586,requires
2726,95,Claim_1505,Claim_7774,contradicts
2727,306,Claim_2868,Claim_9466,contradicts
2728,817,Claim_3609,Claim_9655,contradicts
2729,90,Claim_4875,Claim_8203,supports
2730,261,Claim_4700,Claim_5147,supports
2731,850,Claim_2168,Claim_5230,supports
2732,343,Claim_2487,Claim_7464,contradicts
2733,877,Claim_4682,Claim_8464,extends
2734,665,Claim_3065,Claim_6186,supports
2735,432,Claim_2862,Claim_7017,requires
2736,837,Claim_1779,Claim_9769,supports
2737,469,Claim_3308,Claim_8198,requires
2738,498,Claim_2922,Claim_6244,contradicts
2739,660,Claim_2438,Claim_6489,supports
2740,991,Claim_1972,Claim_5851,contradicts
2741,493,Claim_4827,Claim_9864,requires
2742,10,Claim_3313,Claim_7844,supports
2743,105,Claim_1073,Claim_7273,contradicts
2744,776,Claim_479,Claim_8874,requires
2745,564,Claim_1916,Claim_8569,extends
2746,336,Claim_350,Claim_8454,supports
2747,896,Claim_844,Claim_9660,extends
2748,150,Claim_3765,Claim_5982,requires
2749,426,Claim_1404,Claim_6691,extends
2750,367,Claim_1477,Claim_8437,supports
2751,87,Claim_3778,Claim_8666,extends
2752,880,Claim_3414,Claim_7813,contradicts
2753,518,Claim_552,Claim_6672,extends
2754,812,Claim_3561,Claim_5808,extends
2755,344,Claim_2130,Claim_6119,requires
2756,943,Claim_45,Claim_5674,extends
2757,219,Claim_1657,Claim_6087,supports
2758,53,Claim_1361,Claim_7657,extends
2759,45,Claim_2257,Claim_8270,requires
2760,752,Claim_2531,Claim_5140,requires
2761,97,Claim_4461,Claim_8050,extends
2762,239,Claim_928,Claim_5636,contradicts
2763,414,Claim_2417,Claim_9155,extends
2764,332,Claim_3398,Claim_6456,requires
2765,348,Claim_1584,Claim_5873,contradicts
2766,556,Claim_1940,Claim_6948,requires
2767,295,Claim_4610,Claim_6235,supports
2768,353,Claim_1230,Claim_9809,requires
2769,260,Claim_2981,Claim_9268,requires
2770,770,Claim_518,Claim_8099,requires
2771,199,Claim_1715,Claim_5387,extends
2772,136,Claim_1319,Claim_5788,requires
2773,777,Claim_4523,Claim_9207,supports
2774,478,Claim_26,Claim_5784,extends
2775,891,Claim_686,Claim_7740,contradicts
2776,502,Claim_2154,Claim_5718,extends
2777,971,Claim_3013,Claim_5823,extends
2778,107,Claim_4463,Claim_9475,extends
2779,986,Claim_1598,Claim_7379,supports
2780,876,Claim_639,Claim_8844,supports
2781,608,Claim_2492,Claim_7181,contradicts
2782,645,Claim_2996,Claim_8879,requires
2783,755,Claim_3181,Claim_9768,requires
2784,155,Claim_2817,Claim_6652,requires
2785,463,Claim_846,Claim_5840,requires
2786,126,Claim_1117,Claim_5354,extends
2787,313,Claim_3005,Claim_8929,contradicts
2788,126,Claim_3641,Claim_7792,requires
2789,353,Claim_1415,Claim_6706,supports
2790,49,Claim_1069,Claim_6515,contradicts
2791,183,Claim_1058,Claim_6893,requires
2792,94,Claim_3297,Claim_8155,contradicts
2793,234,Claim_1780,Claim_6578,contradicts
2794,939,Claim_693,Claim_9910,requires
2795,642,Claim_1310,Claim_5537,supports
2796,71,Claim_2595,Claim_6094,extends
2797,453,Claim_72,Claim_9739,extends
2798,743,Claim_456,Claim_8455,requires
2799,440,Claim_2103,Claim_6030,supports
2800,650,Claim_956,Claim_5766,requires
2801,943,Claim_2012,Claim_5616,supports
2802,80,Claim_329,Claim_5940,supports
2803,979,Claim_2150,Claim_8215,supports
2804,50,Claim_2717,Claim_6524,supports
2805,319,Claim_4796,Claim_7789,requires
2806,921,Claim_3421,Claim_9382,requires
2807,728,Claim_2838,Claim_5729,supports
2808,206,Claim_4492,Claim_9893,contradicts
2809,216,Claim_3869,Claim_6488,extends
2810,471,Claim_4337,Claim_6885,extends
2811,756,Claim_4919,Claim_5067,extends
2812,349,Claim_1757,Claim_6486,contradicts
2813,275,Claim_4332,Claim_9455,supports
2814,504,Claim_3353,Claim_9904,requires
2815,366,Claim_3791,Claim_8876,requires
2816,323,Claim_2555,Claim_6748,contradicts
2817,986,Claim_4884,Claim_6346,supports
2818,263,Claim_3471,Claim_6934,supports
2819,171,Claim_2421,Claim_7806,extends
2820,266,Claim_3716,Claim_7144,supports
2821,972,Claim_625,Claim_8328,supports
2822,745,Claim_4173,Claim_7174,requires
2823,558,Claim_988,Claim_9572,extends
2824,149,Claim_1339,Claim_6749,contradicts
2825,696,Claim_2221,Claim_9694,contradicts
2826,286,Claim_3720,Claim_7475,contradicts
2827,538,Claim_2909,Claim_8237,contradicts
2828,309,Claim_2692,Claim_5659,contradicts
2829,182,Claim_968,Claim_8015,requires
2830,144,Claim_4804,Claim_5763,contradicts
2831,136,Claim_3109,Claim_5455,requires
2832,66,Claim_1798,Claim_6663,supports
2833,277,Claim_1920,Claim_9384,extends
2834,452,Claim_3304,Claim_7308,requires
2835,119,Claim_1084,Claim_6734,contradicts
2836,331,Claim_2163,Claim_8006,extends
2837,918,Claim_2745,Claim_9679,supports
2838,857,Claim_1704,Claim_8617,extends
2839,859,Claim_86,Claim_8386,requires
2840,452,Claim_1784,Claim_5494,requires
2841,576,Claim_217,Claim_6976,extends
2842,262,Claim_3280,Claim_9582,requires
2843,165,Claim_417,Claim_8923,contradicts
2844,992,Claim_1738,Claim_9614,supports
2845,837,Claim_4911,Claim_5715,extends
2846,563,Claim_1296,Claim_9236,supports
2847,523,Claim_1727,Claim_7626,supports
2848,454,Claim_1936,Claim_9099,contradicts
2849,545,Claim_2637,Claim_7784,supports
2850,372,Claim_302,Claim_8205,supports
2851,355,Claim_770,Claim_5710,contradicts
2852,425,Claim_1091,Claim_8774,contradicts
2853,405,Claim_3334,Claim_6320,supports
2854,481,Claim_3217,Claim_6328,requires
2855,897,Claim_1452,Claim_7538,extends
2856,838,Claim_4141,Claim_6009,contradicts
2857,276,Claim_2971,Claim_8355,contradicts
2858,86,Claim_2200,Claim_9856,requires
2859,352,Claim_1668,Claim_5287,supports
2860,304,Claim_2127,Claim_8154,extends
2861,250,Claim_4458,Claim_7144,contradicts
2862,333,Claim_2326,Claim_7734,supports
2863,92,Claim_1025,Claim_6166,extends
2864,76,Claim_4270,Claim_9119,contradicts
2865,574,Claim_821,Claim_6676,supports
2866,132,Claim_440,Claim_7932,extends
2867,58,Claim_4536,Claim_9702,extends
2868,25,Claim_4636,Claim_6246,extends
2869,156,Claim_325,Claim_6352,contradicts
2870,899,Claim_566,Claim_9095,requires
2871,418,Claim_4851,Claim_8594,supports
2872,840,Claim_3309,Claim_9346,extends
2873,714,Claim_4486,Claim_6302,extends
2874,388,Claim_3349,Claim_8674,contradicts
2875,62,Claim_151,Claim_5059,requires
2876,500,Claim_1814,Claim_7685,contradicts
2877,595,Claim_3355,Claim_6518,contradicts
2878,682,Claim_4897,Claim_7868,supports
2879,749,Claim_945,Claim_6157,supports
2880,223,Claim_2984,Claim_7724,extends
2881,54,Claim_969,Claim_6326,contradicts
2882,228,Claim_2069,Claim_6627,requires
2883,747,Claim_2118,Claim_8186,requires
2884,596,Claim_1824,Claim_8810,supports
2885,437,Claim_3896,Claim_7690,requires
2886,306,Claim_2380,Claim_5188,extends
2887,645,Claim_708,Claim_7195,extends
2888,188,Claim_980,Claim_5607,contradicts
2889,932,Claim_2708,Claim_9046,extends
2890,20,Claim_2843,Claim_8072,contradicts
2891,233,Claim_1334,Claim_5826,requires
2892,830,Claim_4519,Claim_7658,contradicts
2893,325,Claim_7,Claim_6263,requires
2894,844,Claim_4881,Claim_7336,contradicts
2895,15,Claim_2889,Claim_9284,extends
2896,745,Claim_3210,Claim_5441,requires
2897,163,Claim_1219,Claim_9592,contradicts
2898,801,Claim_4737,Claim_9724,extends
2899,984,Claim_4752,Claim_6228,requires
2900,898,Claim_3180,Claim_9141,supports
2901,101,Claim_256,Claim_8277,contradicts
2902,964,Claim_1475,Claim_9344,contradicts
2903,292,Claim_2553,Claim_6603,supports
2904,322,Claim_1431,Claim_6732,requires
2905,106,Claim_2086,Claim_5784,requires
2906,849,Claim_1914,Claim_8647,supports
2907,472,Claim_1327,Claim_9069,contradicts
2908,723,Claim_1142,Claim_5240,supports
2909,896,Claim_2864,Claim_5434,extends
2910,666,Claim_2407,Claim_5039,requires
2911,584,Claim_1858,Claim_9933,requires
2912,486,Claim_4596,Claim_9200,supports
2913,49,Claim_2152,Claim_9161,contradicts
2914,600,Claim_822,Claim_7852,supports
2915,759,Claim_2940,Claim_7173,extends
2916,904,Claim_2425,Claim_9556,requires
2917,536,Claim_2315,Claim_5361,contradicts
2918,108,Claim_2518,Claim_9092,supports
2919,267,Claim_52,Claim_9197,requires
2920,500,Claim_4722,Claim_7862,supports
