sample_id,hidden_dim,hidden_mean,hidden_std,hidden_norm,final_token_entropy,max_logit,logit_margin,attention_dispersion,retrieval_confidence,semantic_consistency,target_semantic_entropy,hallucination_label
1713,64,-0.514049,0.269627,54.65691,0.441931,11.777462,3.299161,0.136081,0.927518,0.28159,0.328696,0
1714,64,0.847059,0.711981,46.48304,4.980112,16.694507,14.730323,0.451148,0.85721,0.860704,0.191282,0
1715,64,-0.824546,0.910458,37.647818,2.117489,5.024613,0.696393,0.953251,0.240269,0.671036,0.655629,1
1716,64,0.769489,0.255125,25.35242,2.603304,2.332131,6.929156,0.463367,0.024664,0.595838,0.511831,0
1717,64,-0.997805,0.695131,9.995876,1.721261,4.863079,10.705414,0.550731,0.180933,0.431449,0.584288,1
1718,64,0.590523,1.102058,14.400423,1.762858,27.311573,11.785145,0.522254,0.909861,0.722789,0.276805,0
1719,64,0.372791,0.870038,28.855417,3.864013,15.093987,3.17154,0.371428,0.550238,0.081553,0.658029,1
1720,64,0.499249,1.050888,30.874485,3.519889,2.825891,8.340195,0.044457,0.050344,0.992415,0.406663,0
1721,64,-0.320661,0.392683,34.42379,4.041479,18.116217,3.239208,0.547489,0.375438,0.942605,0.377781,0
1722,64,0.798429,1.215373,20.186103,4.807225,9.329752,0.801307,0.095974,0.513914,0.168121,0.69813,1
1723,64,0.507986,0.285645,7.968589,2.755999,18.451257,8.049819,0.625272,0.838683,0.228638,0.496179,0
1724,64,-0.496076,0.452265,31.800108,1.393806,6.342675,1.975186,0.749306,0.524901,0.109706,0.624246,1
1725,64,-0.15708,1.432555,24.794585,3.012217,5.888493,0.153118,0.126533,0.627303,0.013046,0.721617,1
1726,64,-0.898585,1.408802,43.27332,1.095088,3.936016,10.754093,0.498027,0.850486,0.127192,0.508462,0
1727,64,0.751621,0.403364,44.481878,0.207144,23.305383,1.959642,0.093537,0.335465,0.047035,0.614899,1
1728,64,0.364364,1.246074,23.943889,3.965236,6.924274,12.422652,0.456918,0.355859,0.903093,0.451437,0
1729,64,-0.808092,0.82904,12.261054,0.355188,0.687533,2.428487,0.598215,0.415711,0.88346,0.336457,0
1730,64,-0.060647,0.598274,38.446515,4.303003,4.773641,11.236113,0.530886,0.119332,0.785158,0.446847,0
1731,64,-0.472659,1.271113,45.803073,4.10589,2.006425,5.806491,0.162202,0.567489,0.801458,0.42798,0
1732,64,-0.026304,0.776576,25.179087,2.7859,11.057232,12.618578,0.841435,0.907411,0.460505,0.445482,0
1733,64,0.506286,1.341841,26.074059,3.502131,27.895847,1.26169,0.512145,0.393716,0.361671,0.654091,1
1734,64,0.526134,0.419367,41.08149,2.204876,12.944555,14.695448,0.684858,0.604659,0.188565,0.572324,1
1735,64,-0.550561,0.654407,5.469488,3.236116,11.307864,6.80423,0.129476,0.168943,0.13469,0.715548,1
1736,64,-0.408965,0.262944,16.904318,2.054678,4.123363,12.43123,0.343523,0.654546,0.695426,0.297973,0
1737,64,-0.46689,0.269393,42.354779,4.250752,19.086967,14.324397,0.533801,0.492992,0.986329,0.391917,0
1738,64,0.479811,1.398942,13.11354,1.20051,9.334047,12.309909,0.084635,0.600785,0.682698,0.298631,0
1739,64,-0.472661,0.341469,23.635951,1.19711,4.019337,14.485406,0.989324,0.947235,0.974108,0.1904,0
1740,64,-0.884794,0.820862,17.370207,1.30371,6.069206,12.228548,0.808917,0.240886,0.078686,0.722055,1
1741,64,0.668908,1.280092,34.09511,2.028339,11.215862,10.78152,0.369795,0.466904,0.727764,0.452843,0
1742,64,-0.462874,0.529696,29.944228,2.934133,26.847435,11.962314,0.268251,0.772089,0.901488,0.211829,0
1743,64,0.271456,1.423135,24.827094,1.199646,11.121565,7.082822,0.857246,0.393027,0.931193,0.348798,0
1744,64,0.92455,0.142194,16.474196,1.401786,2.37236,5.148863,0.369939,0.535486,0.908259,0.264584,0
1745,64,0.145373,1.391675,56.526557,4.585325,9.190485,1.313075,0.34169,0.760418,0.595945,0.458109,0
1746,64,0.151433,0.625759,51.433172,0.908619,25.603457,3.592937,0.4532,0.980837,0.136709,0.582725,1
1747,64,-0.264115,1.090236,59.301452,1.328475,11.544179,13.996878,0.285915,0.997696,0.953657,0.089596,0
1748,64,-0.504375,1.351028,56.752725,4.08289,9.029923,4.751023,0.308946,0.718394,0.055837,0.613899,1
1749,64,0.133142,0.369016,47.367594,1.130027,28.831517,10.210044,0.018072,0.534158,0.686258,0.39169,0
1750,64,0.643903,1.383641,12.814881,0.601236,11.05081,8.234742,0.092378,0.932532,0.280851,0.469364,0
1751,64,-0.687163,0.575985,58.320356,1.396801,26.887835,6.494184,0.905844,0.79751,0.259762,0.558525,1
1752,64,0.357425,0.120484,32.347105,3.214079,4.908019,9.721571,0.815868,0.025315,0.529037,0.565542,1
1753,64,0.593265,1.319203,50.119568,1.112822,13.341287,6.794495,0.577305,0.400305,0.323914,0.597583,1
1754,64,-0.77705,1.370989,40.513802,0.233207,22.895764,10.503989,0.815291,0.813671,0.932429,0.286438,0
1755,64,-0.874236,1.394979,25.21182,3.245386,19.748559,0.684454,0.025317,0.151983,0.856335,0.51553,0
1756,64,-0.381622,0.513693,41.441244,4.726815,3.597453,0.397046,0.301124,0.96766,0.6923,0.425725,0
1757,64,-0.753164,1.381786,46.968511,2.645433,18.826396,1.302669,0.993455,0.908433,0.198459,0.641864,1
1758,64,-0.297871,0.273553,47.6561,0.880051,21.625375,9.013996,0.186487,0.726254,0.855945,0.279041,0
1759,64,0.568186,0.548756,44.552507,4.831801,10.567467,13.39877,0.659274,0.213209,0.234631,0.739256,1
1760,64,0.541716,0.691906,43.462078,0.950521,15.666374,9.118856,0.001424,0.363591,0.473681,0.496646,0
1761,64,0.386985,1.346883,50.737816,3.909294,6.765055,3.399558,0.426821,0.507276,0.971993,0.393655,0
1762,64,-0.90209,1.465379,7.505892,0.937188,18.214029,11.818683,0.120793,0.505666,0.158395,0.532564,0
1763,64,0.70708,0.602643,10.426866,2.456961,4.679128,1.49665,0.644806,0.95215,0.980484,0.289333,0
1764,64,0.355542,0.966574,15.058675,0.448203,25.770904,9.99331,0.841815,0.434742,0.707451,0.533245,0
1765,64,-0.475723,1.296317,47.864289,2.392382,9.729355,11.306275,0.131024,0.20982,0.969865,0.376719,0
1766,64,-0.694467,1.430812,55.580346,2.541791,19.042213,11.31572,0.292037,0.997138,0.346106,0.482233,0
1767,64,0.980779,1.294193,36.134044,3.586775,19.950122,10.279921,0.860232,0.178638,0.958354,0.447912,0
1768,64,0.642106,0.946002,59.618194,1.055318,19.682691,13.503273,0.242243,0.897089,0.790356,0.223834,0
1769,64,-0.042423,1.20817,8.6668,3.238771,15.947179,4.07334,0.683674,0.491776,0.104541,0.724065,1
1770,64,-0.369489,1.292319,57.237784,3.860851,19.596035,4.859383,0.013552,0.659991,0.219752,0.643388,1
1771,64,-0.229266,0.631874,8.153256,3.922725,19.919106,3.438579,0.828172,0.473527,0.365375,0.727031,1
1772,64,0.581508,0.115298,22.513124,2.843385,23.978465,14.051752,0.659688,0.368287,0.428119,0.550863,1
1773,64,0.44076,0.15443,36.142454,4.59156,10.266627,6.423978,0.016907,0.933345,0.091324,0.524277,0
1774,64,-0.57696,0.515509,35.091696,1.788764,5.545883,7.157406,0.000528,0.137088,0.253621,0.534271,0
1775,64,-0.130806,0.279529,5.819991,3.113747,19.560869,1.44141,0.728964,0.089805,0.307481,0.796597,1
1776,64,0.503796,0.673495,57.06492,2.017668,15.959409,9.708994,0.405983,0.566395,0.52322,0.410465,0
1777,64,-0.568761,0.289212,31.980222,2.419364,2.397088,9.029132,0.770491,0.131852,0.652034,0.532457,0
1778,64,0.918288,1.058407,58.01091,2.673826,14.25463,8.170449,0.352417,0.84066,0.935969,0.247836,0
1779,64,0.881409,1.04316,54.506007,3.491418,9.263022,1.729322,0.091696,0.769963,0.328816,0.576399,1
1780,64,0.344227,1.189175,40.031381,0.908445,3.740676,0.68521,0.121051,0.069253,0.842165,0.577176,1
1781,64,0.549191,0.75512,25.797476,4.965937,16.891211,6.841422,0.921661,0.479938,0.710966,0.604141,1
1782,64,0.122525,0.623683,22.005276,3.326906,13.057753,6.013705,0.572396,0.593086,0.923357,0.366689,0
1783,64,0.769627,0.179089,49.891866,1.928285,10.426762,10.359393,0.033775,0.857901,0.033026,0.433229,0
1784,64,0.398063,0.731877,7.069928,3.695574,29.251545,8.475695,0.616459,0.962886,0.441379,0.471011,0
1785,64,-0.78018,0.970735,40.754062,0.686766,20.878363,3.341102,0.205889,0.694721,0.593564,0.363768,0
1786,64,-0.300471,0.284192,13.860625,2.067627,6.191102,4.495645,0.987448,0.853325,0.614082,0.381182,0
1787,64,0.83233,0.950109,35.777511,2.849584,10.061976,5.902064,0.922603,0.413948,0.434625,0.601019,1
1788,64,-0.47655,1.356634,55.784017,3.726645,9.221747,3.860968,0.072994,0.896688,0.611987,0.442928,0
1789,64,-0.208956,1.395604,37.399854,3.764907,7.273742,10.585308,0.857725,0.275788,0.45089,0.663142,1
1790,64,0.754147,0.432502,33.92035,3.380108,19.72148,8.420359,0.146104,0.047744,0.328188,0.749511,1
1791,64,-0.159744,0.927886,31.236542,4.675896,29.649815,10.035118,0.533179,0.770537,0.522385,0.507058,0
1792,64,-0.501646,0.200236,5.438685,4.471081,17.130208,1.936331,0.691272,0.115144,0.478737,0.669849,1
1793,64,-0.913297,0.523894,54.458078,2.592861,5.781492,9.454459,0.784369,0.370544,0.472618,0.467587,0
1794,64,-0.748678,0.404429,7.36009,1.390688,12.985119,4.5658,0.9289,0.148382,0.610938,0.516013,0
1795,64,0.133147,1.243293,12.778933,3.686484,10.673145,2.045406,0.114799,0.733839,0.461471,0.567866,1
1796,64,0.05753,0.912613,15.467302,2.911751,18.840133,12.593743,0.963842,0.555377,0.430244,0.463159,0
1797,64,0.612329,1.387912,38.521617,4.721909,7.832744,5.407443,0.298345,0.259375,0.327256,0.686299,1
1798,64,-0.554355,0.835958,25.404264,4.42509,8.898702,2.753508,0.828814,0.157571,0.670749,0.664606,1
1799,64,-0.728536,1.294064,15.719654,2.287596,5.493348,6.098662,0.656023,0.018717,0.231991,0.688147,1
1800,64,0.008869,1.055062,49.054794,1.981225,24.646632,12.467927,0.03267,0.79147,0.988577,0.19092,0
1801,64,0.30225,1.080596,54.345252,2.845404,8.417393,11.298949,0.959263,0.152991,0.804718,0.584401,1
1802,64,-0.025409,1.339439,8.542621,1.31748,29.80641,4.531471,0.841472,0.058445,0.228381,0.782933,1
1803,64,0.587878,1.260337,57.098705,0.816848,24.452002,9.142529,0.280331,0.390843,0.181174,0.573294,1
1804,64,0.507783,1.150225,15.943368,0.667383,29.820489,9.354127,0.233773,0.136292,0.134442,0.557363,1
1805,64,-0.197455,1.487684,16.853943,4.389074,6.891655,3.291894,0.253639,0.468446,0.067721,0.717431,1
1806,64,-0.144447,0.711627,56.304807,0.053531,25.677083,2.129917,0.478388,0.609961,0.750904,0.274021,0
1807,64,-0.369623,1.353035,8.116604,1.38997,11.105853,0.840751,0.941562,0.173042,0.23083,0.676678,1
1808,64,0.632129,0.29741,6.597386,1.354266,27.536994,11.886056,0.046667,0.540184,0.458453,0.338382,0
1809,64,0.893096,1.209355,49.522468,3.985816,27.51814,0.245783,0.454219,0.163044,0.163407,0.817843,1
1810,64,0.76216,0.13481,49.787831,3.611062,27.488755,3.884153,0.883098,0.46257,0.776188,0.44813,0
1811,64,-0.796819,1.380149,40.320621,3.454919,9.633448,3.906752,0.105871,0.78666,0.60072,0.501185,0
1812,64,-0.899907,0.571653,34.789319,2.684115,27.614946,2.311292,0.677638,0.628922,0.339478,0.489092,0
1813,64,0.74442,0.142929,13.555351,2.993986,24.079934,8.773999,0.688093,0.385277,0.758249,0.435596,0
1814,64,0.014266,1.122272,57.093487,2.427339,18.816032,6.770543,0.769421,0.076309,0.186307,0.79533,1
1815,64,-0.740019,0.174631,7.593045,2.654579,28.980308,0.629454,0.696889,0.98252,0.552799,0.440889,0
1816,64,-0.900007,1.37868,58.679888,0.36967,25.651732,12.944308,0.484731,0.693586,0.797938,0.189447,0
1817,64,0.865065,0.917483,24.388698,2.938785,18.582791,3.777287,0.35496,0.598178,0.735219,0.441427,0
1818,64,-0.795953,0.304479,54.792382,4.726732,22.453149,3.7466,0.557556,0.181788,0.021464,0.815307,1
1819,64,0.71431,0.266998,11.214278,0.880738,20.373816,10.276488,0.260673,0.87907,0.3825,0.444886,0
1820,64,0.480076,0.052186,34.676816,0.97751,29.284859,4.416415,0.442819,0.904844,0.018522,0.484746,0
1821,64,0.004407,0.801919,32.971601,2.900553,9.917809,4.064432,0.02081,0.16621,0.860181,0.409365,0
1822,64,0.014974,0.556573,38.664259,4.37478,5.683995,10.228065,0.496835,0.623914,0.903774,0.327062,0
1823,64,-0.205478,0.970258,16.506169,4.738143,17.93198,4.747986,0.233171,0.184987,0.921282,0.409638,0
1824,64,-0.679964,0.570104,13.448603,2.091804,26.574668,5.239345,0.083715,0.809521,0.133821,0.520364,0
1825,64,0.30824,0.880422,56.009555,0.754547,8.575126,1.070038,0.924061,0.95505,0.768605,0.335144,0
1826,64,-0.364508,1.148304,43.562228,2.011116,13.076749,6.949085,0.720202,0.154169,0.408606,0.670859,1
1827,64,0.653336,1.097944,41.524417,4.769777,1.282362,5.654748,0.335224,0.259209,0.514372,0.592302,1
1828,64,-0.805808,0.346906,10.883303,3.273506,22.808494,0.606712,0.272611,0.534433,0.850991,0.351201,0
1829,64,0.408745,0.277699,50.040713,0.41854,25.515112,1.415418,0.828836,0.782111,0.372113,0.448449,0
1830,64,0.766872,1.081282,34.607952,4.348651,16.303196,8.036782,0.991434,0.297954,0.008436,0.905278,1
1831,64,0.527152,0.209116,22.969414,2.78136,1.754629,4.639558,0.305595,0.133565,0.83682,0.552723,1
1832,64,-0.644677,1.3957,55.356145,2.48914,19.148428,7.206623,0.831908,0.520781,0.775938,0.455107,0
1833,64,0.919525,0.974819,20.497294,4.351081,22.46803,11.626062,0.118752,0.435344,0.129301,0.63428,1
1834,64,0.22103,1.086546,28.986529,0.724153,2.253111,2.745326,0.305638,0.063964,0.284322,0.68491,1
1835,64,0.223468,0.821251,48.771073,0.563839,21.982168,14.064914,0.917037,0.568352,0.861872,0.312935,0
1836,64,0.725402,0.697445,50.396029,2.031256,18.282311,14.651463,0.277685,0.690655,0.096535,0.49161,0
1837,64,-0.678233,1.062548,11.099152,2.747764,1.710392,13.127751,0.422248,0.020937,0.688189,0.528065,0
1838,64,-0.989235,1.407557,46.139766,2.696207,5.801754,5.940445,0.872968,0.003849,0.631808,0.656246,1
1839,64,-0.346725,0.310218,18.434949,2.647301,7.048299,10.646766,0.935318,0.553151,0.161839,0.538067,0
1840,64,-0.658168,1.178612,47.20185,0.312239,13.533056,8.009728,0.432196,0.822635,0.756287,0.313074,0
1841,64,0.867125,1.293802,14.752072,2.77905,26.686062,13.230212,0.501602,0.892957,0.673175,0.354615,0
1842,64,0.629115,0.640888,46.08411,2.528291,19.049992,13.249092,0.963475,0.913051,0.750043,0.291774,0
1843,64,0.535927,0.306698,30.018169,1.239161,16.564499,14.476984,0.10866,0.973147,0.189872,0.306405,0
1844,64,-0.59775,0.377133,38.482559,0.495747,16.216928,7.621527,0.970816,0.349328,0.186835,0.545163,0
1845,64,0.474346,1.106068,8.481538,2.384354,21.247412,11.463808,0.940975,0.019785,0.952668,0.438643,0
1846,64,0.301285,0.662613,39.603232,1.85117,17.460035,0.094109,0.898854,0.538226,0.100451,0.70265,1
1847,64,0.308378,0.436282,47.367849,3.10585,14.012666,6.66892,0.409752,0.460644,0.503168,0.614603,1
1848,64,-0.162001,1.287182,40.378833,2.705089,8.967257,9.911117,0.178195,0.675557,0.990676,0.344983,0
1849,64,0.643817,0.268479,26.493408,1.843197,28.600231,5.988807,0.384472,0.170815,0.869878,0.395773,0
1850,64,-0.352654,0.346003,38.920846,2.965883,26.733274,2.437615,0.32615,0.602344,0.671162,0.421315,0
1851,64,0.256549,0.063097,29.438571,1.489308,4.095111,12.924798,0.022475,0.268117,0.47518,0.434318,0
1852,64,0.180531,1.495673,8.461103,2.189364,18.562077,7.266468,0.562436,0.553246,0.595289,0.42537,0
1853,64,-0.386013,1.035588,19.020056,1.759717,18.534208,8.564679,0.405628,0.075268,0.509059,0.603057,1
1854,64,0.69396,0.21319,30.412383,1.444876,13.750066,14.155858,0.343363,0.398668,0.581525,0.302126,0
1855,64,0.616855,0.204886,25.945135,3.882029,16.011126,3.978316,0.316037,0.792335,0.166665,0.514222,0
1856,64,0.751677,0.523667,14.399574,4.178471,29.597555,2.460396,0.139541,0.458681,0.396708,0.517047,0
1857,64,-0.420244,0.922653,8.36636,4.199336,5.374245,8.019619,0.252663,0.520083,0.770172,0.531369,0
1858,64,0.146269,0.325433,41.614897,0.205745,14.474028,10.001359,0.540857,0.236961,0.595004,0.437289,0
1859,64,-0.052546,1.258441,45.893206,0.529932,10.42899,14.76372,0.236562,0.149377,0.960131,0.336161,0
1860,64,-0.905513,0.358638,42.381137,3.601019,22.793169,6.049456,0.592174,0.869439,0.59644,0.304887,0
1861,64,0.290099,0.075067,58.253252,1.787182,8.783515,8.369372,0.767254,0.191582,0.438275,0.482502,0
1862,64,0.981055,0.67639,36.321522,2.513268,14.395571,10.815201,0.019506,0.118315,0.472104,0.508182,0
1863,64,-0.171109,0.981972,6.920571,0.564993,22.503607,6.415902,0.888556,0.122875,0.230926,0.721314,1
1864,64,0.937858,0.240714,37.74183,0.216329,14.518439,9.978977,0.954692,0.558626,0.929126,0.25789,0
1865,64,0.637,0.592627,21.548591,0.193097,4.252901,11.671781,0.116829,0.910161,0.611282,0.165462,0
1866,64,-0.369147,0.666932,14.804324,4.694704,5.424001,9.134826,0.331785,0.215455,0.635202,0.581408,1
1867,64,0.319813,0.687386,6.616976,2.49452,14.412009,5.831965,0.541184,0.684734,0.32568,0.472327,0
1868,64,-0.347485,0.189764,50.324921,1.158801,6.756725,0.0916,0.830437,0.969449,0.28747,0.441658,0
1869,64,0.457308,0.366334,14.142328,4.144497,26.984125,0.845349,0.741022,0.394386,0.658412,0.684981,1
1870,64,-0.864021,1.08984,30.976578,4.615679,19.202775,9.49961,0.463314,0.157053,0.772401,0.51011,0
1871,64,0.072143,0.841088,18.550943,1.732525,9.629551,10.126601,0.554144,0.170969,0.584456,0.494879,0
1872,64,-0.307449,1.083564,22.19453,2.030401,29.324951,4.915376,0.368243,0.084033,0.06656,0.827878,1
1873,64,-0.328024,0.125727,51.842371,0.235818,9.255415,1.391192,0.448237,0.307256,0.471616,0.511508,0
1874,64,-0.286756,0.254662,29.109822,2.644622,22.300497,10.98373,0.112135,0.789471,0.461244,0.295977,0
1875,64,-0.287186,0.485406,49.317771,2.85538,5.983164,4.340774,0.901302,0.203175,0.33337,0.63391,1
1876,64,-0.555509,0.230977,16.977528,0.415729,23.625459,10.325713,0.239646,0.64431,0.918444,0.197293,0
1877,64,0.960806,0.66933,7.058901,2.372171,16.048437,2.626239,0.913609,0.068317,0.794404,0.51588,0
1878,64,-0.980715,1.249454,28.913721,1.579848,1.877846,2.723089,0.44517,0.30573,0.326715,0.631769,1
1879,64,0.321788,1.393544,45.09162,2.413155,24.17331,7.677868,0.101527,0.564525,0.10738,0.548296,0
1880,64,-0.414925,1.310567,32.311021,3.676103,13.280792,5.683499,0.162585,0.809072,0.58885,0.449915,0
1881,64,-0.869391,0.500068,16.544508,1.980269,17.629823,8.633876,0.888659,0.629105,0.430012,0.544583,0
1882,64,0.219183,0.883918,48.466314,3.447469,3.364966,7.98399,0.554104,0.479691,0.577439,0.504953,0
1883,64,0.062583,0.389231,56.211804,3.544351,4.911775,10.564076,0.540303,0.409599,0.522067,0.543003,0
1884,64,-0.410382,0.451556,56.583565,3.882395,8.926224,11.266239,0.900944,0.669992,0.724197,0.408312,0
1885,64,0.165678,0.685159,35.8572,4.384209,24.716556,13.347494,0.328593,0.709979,0.348529,0.379108,0
1886,64,0.483795,1.271751,7.823817,0.717296,13.233221,8.757105,0.731128,0.609203,0.897194,0.297285,0
1887,64,0.691457,1.265958,50.100093,1.496199,16.213437,9.589466,0.907304,0.451853,0.081949,0.716653,1
1888,64,0.161199,0.483911,58.101744,4.627203,24.326556,11.848613,0.794805,0.206111,0.49634,0.634216,1
1889,64,0.747697,0.808455,26.517024,2.61685,2.490005,10.891792,0.638195,0.20992,0.502777,0.569422,1
1890,64,-0.771846,0.168778,18.516893,4.930357,14.750523,8.081559,0.275102,0.916436,0.576438,0.299105,0
1891,64,0.775016,0.082863,48.720975,3.283456,25.99399,12.655651,0.572859,0.845923,0.833395,0.209251,0
1892,64,-0.259187,0.26432,52.379368,4.623058,17.556033,3.315167,0.789319,0.08943,0.829059,0.613911,1
1893,64,-0.373838,0.781659,46.297189,3.772721,13.940383,11.235034,0.768802,0.668936,0.195159,0.601024,1
1894,64,0.488826,0.226698,18.262211,2.922465,0.313057,14.377889,0.532638,0.852831,0.984759,0.185867,0
1895,64,-0.385252,0.987162,22.333201,0.606313,21.705208,0.633938,0.059071,0.531119,0.826352,0.359755,0
1896,64,0.434358,0.111939,23.025715,4.396598,8.980106,10.719505,0.206584,0.069679,0.343251,0.55327,1
1897,64,0.39432,1.191176,32.290414,1.895573,12.06171,13.725189,0.078866,0.690207,0.509657,0.309493,0
1898,64,-0.582028,0.400892,39.027507,3.521573,18.79894,8.16829,0.975428,0.976572,0.841554,0.285452,0
1899,64,-0.139596,0.581741,57.559451,2.251814,7.389308,9.759923,0.860774,0.820411,0.239409,0.487091,0
1900,64,-0.306565,1.32197,10.56941,1.450887,11.786622,10.18264,0.042587,0.134024,0.508058,0.515188,0
1901,64,-0.520032,0.754931,30.131465,4.276302,16.341068,6.327363,0.765709,0.37821,0.004686,0.827514,1
1902,64,0.04248,0.597681,19.018808,0.34344,21.143861,6.18313,0.034962,0.104843,0.999176,0.295098,0
1903,64,-0.076346,1.425745,39.90333,1.023689,16.062396,12.272029,0.919046,0.409595,0.265601,0.719991,1
1904,64,-0.925053,1.020454,35.077462,0.676845,29.403876,0.124088,0.14271,0.419698,0.422221,0.4952,0
1905,64,0.867254,0.78821,10.634673,3.1688,20.292966,6.799315,0.528869,0.579012,0.591978,0.50831,0
1906,64,0.150689,0.883942,7.469698,2.476486,7.803832,11.342572,0.917443,0.860267,0.626696,0.275597,0
1907,64,0.384111,0.055211,14.553522,2.528282,22.905941,4.173294,0.613666,0.454345,0.269622,0.549141,0
1908,64,-0.776228,1.075022,50.713698,3.834596,16.129127,13.39135,0.135785,0.49096,0.453513,0.608941,1
1909,64,0.776532,0.080846,58.230938,4.03022,28.795666,14.77679,0.788836,0.757559,0.839144,0.358064,0
1910,64,0.531333,0.100916,21.778678,1.041323,15.116304,7.840762,0.065006,0.493418,0.548377,0.295504,0
1911,64,-0.113625,1.133749,57.899032,1.112223,7.021093,6.070545,0.760981,0.449507,0.8294,0.470067,0
1912,64,0.210086,0.952899,11.19944,4.75757,5.790042,12.38857,0.873348,0.969325,0.18629,0.616093,1
1913,64,-0.744567,0.243198,19.547906,0.834294,1.185577,3.929491,0.655209,0.170386,0.869891,0.479559,0
1914,64,0.448322,0.566344,30.400391,0.036614,22.738857,0.994271,0.056597,0.690141,0.689467,0.262844,0
1915,64,0.677731,0.444562,36.076438,0.797805,11.136942,11.711747,0.840189,0.643247,0.059497,0.494276,0
1916,64,-0.802419,0.969723,12.944357,3.753264,16.319584,6.984241,0.587382,0.735379,0.474669,0.514616,0
