id,raw_trust_score,ground_truth,calibrated_score,prediction_set
2335,0.4743,0,0.4402,Rejected
2336,0.4717,0,0.4488,Verified
2337,0.2824,1,0.2614,Rejected
2338,0.4426,1,0.4603,Verified
2339,0.9893,0,0.9612,Review
2340,0.841,0,0.8325,Rejected
2341,0.8322,0,0.8007,Review
2342,0.5006,0,0.5012,Review
2343,0.8948,0,0.8675,Verified
2344,0.6377,1,0.5779,Verified
2345,0.8927,1,0.8227,Rejected
2346,0.0765,1,0.0781,Verified
2347,0.8142,1,0.798,Rejected
2348,0.5716,1,0.5511,Verified
2349,0.345,0,0.3416,Verified
2350,0.4133,1,0.4225,Verified
2351,0.195,0,0.1801,Rejected
2352,0.0516,0,0.0473,Review
2353,0.4245,0,0.4163,Rejected
2354,0.4339,1,0.4437,Verified
2355,0.9271,0,0.9618,Verified
2356,0.1508,1,0.1426,Rejected
2357,0.1678,0,0.1624,Rejected
2358,0.7761,1,0.7276,Verified
2359,0.9522,1,0.8582,Verified
2360,0.6111,0,0.585,Verified
2361,0.0344,1,0.0322,Rejected
2362,0.2498,0,0.2317,Verified
2363,0.3222,0,0.3085,Verified
2364,0.6357,0,0.584,Verified
2365,0.0656,0,0.0669,Rejected
2366,0.9068,1,0.9385,Rejected
2367,0.0674,1,0.0626,Rejected
2368,0.1215,0,0.1267,Rejected
2369,0.3807,0,0.36,Verified
2370,0.0605,1,0.0559,Rejected
2371,0.0877,0,0.0795,Review
2372,0.1744,0,0.1631,Verified
2373,0.3976,1,0.4048,Rejected
2374,0.9558,1,0.9182,Rejected
2375,0.6846,1,0.6676,Rejected
2376,0.3648,0,0.3351,Rejected
2377,0.4427,0,0.418,Review
2378,0.8632,1,0.8913,Review
2379,0.1902,1,0.1935,Verified
2380,0.0252,1,0.0231,Rejected
2381,0.2049,0,0.2027,Verified
2382,0.2793,0,0.2876,Rejected
2383,0.1236,0,0.1259,Rejected
2384,0.1165,1,0.12,Verified
2385,0.8609,0,0.8859,Verified
2386,0.3268,0,0.2959,Verified
2387,0.5302,0,0.5271,Verified
2388,0.2445,0,0.2512,Rejected
2389,0.1565,1,0.1427,Verified
2390,0.3513,1,0.331,Verified
2391,0.3748,1,0.3905,Rejected
2392,0.2802,1,0.2529,Verified
2393,0.4916,0,0.4516,Review
2394,0.3982,1,0.3883,Verified
2395,0.3627,0,0.3413,Review
2396,0.4334,0,0.3928,Review
2397,0.6304,1,0.6004,Review
2398,0.9781,1,0.9593,Review
2399,0.4543,1,0.4383,Review
2400,0.9053,0,0.8961,Review
2401,0.8586,1,0.88,Rejected
2402,0.7794,0,0.7355,Rejected
2403,0.815,0,0.7368,Rejected
2404,0.9365,0,0.8826,Review
2405,0.1498,0,0.1365,Review
2406,0.9796,0,0.9012,Review
2407,0.1226,1,0.1211,Verified
2408,0.2252,1,0.2154,Rejected
2409,0.2626,1,0.2672,Verified
2410,0.796,0,0.7324,Verified
2411,0.3079,0,0.3115,Rejected
2412,0.4355,0,0.4136,Rejected
2413,0.3949,0,0.3776,Review
2414,0.0636,1,0.0586,Review
2415,0.0951,0,0.0975,Verified
2416,0.1644,0,0.1688,Rejected
2417,0.1083,0,0.0994,Rejected
2418,0.115,0,0.1061,Verified
2419,0.5884,1,0.5396,Review
2420,0.7604,1,0.7654,Review
2421,0.8172,0,0.8253,Review
2422,0.2761,1,0.268,Verified
2423,0.181,1,0.1869,Rejected
2424,0.3971,0,0.3682,Rejected
2425,0.0313,1,0.0301,Verified
2426,0.4435,1,0.4355,Verified
2427,0.389,1,0.3796,Verified
2428,0.1835,1,0.1782,Rejected
2429,0.2068,1,0.2153,Review
2430,0.2599,0,0.2726,Rejected
2431,0.0272,1,0.0268,Verified
2432,0.2216,1,0.2133,Rejected
2433,0.9559,1,0.9381,Review
2434,0.5336,0,0.5379,Verified
2435,0.2615,0,0.2566,Verified
2436,0.3044,0,0.2752,Verified
2437,0.0837,1,0.0782,Rejected
2438,0.8267,0,0.8281,Review
2439,0.7035,0,0.6809,Rejected
2440,0.8024,1,0.8301,Verified
2441,0.1529,0,0.1446,Rejected
2442,0.9644,1,0.9113,Verified
2443,0.0585,1,0.057,Rejected
2444,0.6353,0,0.648,Rejected
2445,0.5618,0,0.5773,Review
2446,0.0549,1,0.0527,Review
2447,0.9856,0,1.0,Review
2448,0.5071,1,0.472,Rejected
2449,0.8511,0,0.8014,Review
2450,0.89,1,0.8355,Review
2451,0.2126,1,0.1979,Review
2452,0.5002,1,0.5228,Verified
2453,0.2168,0,0.2103,Review
2454,0.6426,0,0.5929,Verified
2455,0.1413,1,0.1328,Review
2456,0.8609,1,0.8913,Verified
2457,0.8652,1,0.8933,Verified
2458,0.8449,1,0.8661,Review
2459,0.7991,0,0.7929,Review
2460,0.964,0,0.9296,Verified
2461,0.1111,0,0.1037,Review
2462,0.9512,1,0.8824,Review
2463,0.6248,1,0.6002,Review
2464,0.5929,0,0.5711,Verified
2465,0.7848,0,0.7652,Verified
2466,0.9097,0,0.8274,Verified
2467,0.3396,1,0.3337,Review
2468,0.3469,1,0.3403,Review
2469,0.9072,0,0.8834,Verified
2470,0.7744,1,0.7397,Review
2471,0.0594,1,0.0605,Review
2472,0.188,1,0.1909,Rejected
2473,0.4249,0,0.4215,Rejected
2474,0.9816,1,0.9201,Verified
2475,0.8553,1,0.8209,Rejected
2476,0.3794,1,0.3503,Rejected
2477,0.58,0,0.5281,Rejected
2478,0.8785,1,0.9,Verified
2479,0.9782,0,0.9782,Rejected
2480,0.092,1,0.0889,Verified
2481,0.0241,1,0.025,Verified
2482,0.1968,1,0.1941,Verified
2483,0.5043,1,0.4675,Rejected
2484,0.4949,1,0.4844,Verified
2485,0.5659,0,0.5196,Rejected
2486,0.0817,0,0.0839,Review
2487,0.0338,1,0.0348,Verified
2488,0.7654,0,0.7613,Rejected
2489,0.1974,0,0.205,Verified
2490,0.5017,1,0.4584,Rejected
2491,0.7356,1,0.6808,Verified
2492,0.0602,0,0.0553,Verified
2493,0.0952,1,0.0986,Review
2494,0.4732,0,0.4704,Verified
2495,0.7887,0,0.7809,Rejected
2496,0.6317,1,0.5737,Verified
2497,0.2806,0,0.2664,Verified
2498,0.2087,0,0.2025,Rejected
2499,0.0269,0,0.0257,Rejected
2500,0.4874,0,0.4974,Verified
2501,0.8259,1,0.7872,Review
2502,0.6142,1,0.6063,Rejected
2503,0.4726,0,0.476,Review
2504,0.16,1,0.1595,Verified
2505,0.5191,1,0.4781,Rejected
2506,0.6014,1,0.567,Verified
2507,0.3901,0,0.4012,Rejected
2508,0.9248,0,0.9349,Review
2509,0.7459,0,0.7088,Review
2510,0.3723,0,0.3804,Review
2511,0.9823,1,0.9005,Rejected
2512,0.641,1,0.623,Rejected
2513,0.3185,1,0.2968,Verified
2514,0.2219,0,0.2142,Review
2515,0.7702,0,0.7868,Rejected
2516,0.6218,1,0.6527,Rejected
2517,0.2333,1,0.2102,Review
2518,0.695,1,0.6324,Rejected
2519,0.3779,0,0.3683,Verified
2520,0.4598,1,0.4166,Verified
2521,0.5,1,0.4571,Verified
2522,0.5314,1,0.5235,Verified
2523,0.9523,1,0.8967,Review
2524,0.0801,1,0.0824,Review
2525,0.0071,0,0.0064,Review
2526,0.9449,0,0.963,Review
2527,0.8526,0,0.7892,Verified
2528,0.8763,1,0.8528,Verified
2529,0.1238,0,0.1262,Rejected
2530,0.4593,0,0.4617,Verified
2531,0.156,0,0.1438,Review
2532,0.4343,0,0.4007,Verified
2533,0.3091,0,0.2979,Rejected
2534,0.0196,0,0.0184,Verified
2535,0.9699,0,0.89,Rejected
2536,0.2807,1,0.2567,Rejected
2537,0.4033,1,0.4,Review
2538,0.0915,0,0.0939,Verified
2539,0.6938,1,0.6688,Review
2540,0.0851,1,0.0859,Review
2541,0.1294,1,0.1265,Rejected
2542,0.8031,0,0.7597,Verified
2543,0.6065,1,0.5601,Review
2544,0.3714,0,0.3398,Rejected
2545,0.818,1,0.8325,Rejected
2546,0.5928,0,0.5408,Verified
2547,0.6318,1,0.6291,Review
2548,0.5037,0,0.4833,Verified
2549,0.7802,0,0.8019,Verified
2550,0.7153,1,0.6873,Review
2551,0.0715,0,0.0745,Review
2552,0.6003,0,0.5841,Review
2553,0.0651,0,0.0632,Review
2554,0.598,0,0.5731,Review
2555,0.3006,0,0.3122,Review
2556,0.7306,0,0.7652,Review
2557,0.0816,0,0.0801,Verified
2558,0.9545,0,0.962,Review
2559,0.8632,1,0.8171,Review
2560,0.3303,1,0.3036,Verified
2561,0.805,1,0.8216,Review
2562,0.1635,0,0.1618,Review
2563,0.3329,1,0.342,Verified
2564,0.8568,1,0.7718,Verified
2565,0.7186,0,0.6472,Verified
2566,0.5232,1,0.5406,Review
2567,0.1657,0,0.1601,Rejected
2568,0.7368,0,0.7587,Rejected
2569,0.8092,0,0.8123,Rejected
2570,0.0329,0,0.0345,Verified
2571,0.2466,0,0.2562,Verified
2572,0.9203,0,0.8811,Rejected
2573,0.0325,1,0.0321,Rejected
2574,0.3289,0,0.3161,Rejected
2575,0.2399,1,0.2353,Review
2576,0.4901,1,0.4439,Review
2577,0.5292,0,0.5288,Rejected
2578,0.3517,1,0.3393,Verified
2579,0.0484,1,0.0505,Review
2580,0.8897,1,0.8513,Review
2581,0.5552,1,0.5173,Rejected
2582,0.2183,1,0.2185,Rejected
2583,0.1814,0,0.1854,Review
2584,0.0137,0,0.0124,Verified
2585,0.302,1,0.2814,Verified
2586,0.6871,1,0.6532,Rejected
2587,0.6291,0,0.6037,Verified
2588,0.4266,1,0.4146,Verified
2589,0.2737,0,0.2495,Review
2590,0.6063,0,0.6282,Rejected
2591,0.3189,0,0.3026,Verified
2592,0.6739,0,0.642,Review
2593,0.7596,1,0.7373,Verified
2594,0.1014,0,0.0917,Review
2595,0.1655,1,0.162,Verified
2596,0.4476,1,0.4683,Rejected
2597,0.6955,1,0.6687,Verified
2598,0.358,0,0.3606,Rejected
2599,0.6445,1,0.5857,Verified
2600,0.3143,1,0.3153,Verified
2601,0.6807,0,0.7024,Review
2602,0.7569,0,0.7487,Verified
2603,0.5475,1,0.5398,Review
2604,0.4115,0,0.3736,Rejected
2605,0.7336,1,0.7383,Rejected
2606,0.9921,0,0.9146,Review
2607,0.5731,0,0.5914,Rejected
2608,0.4612,1,0.4398,Review
2609,0.4733,0,0.4962,Verified
2610,0.0834,0,0.0771,Rejected
2611,0.1866,0,0.1829,Verified
2612,0.9988,0,0.9251,Review
2613,0.7745,1,0.7764,Verified
2614,0.7658,0,0.6948,Verified
2615,0.5937,1,0.589,Verified
2616,0.4904,0,0.4648,Rejected
2617,0.3677,1,0.3687,Verified
2618,0.3671,0,0.3823,Rejected
2619,0.2777,0,0.2622,Review
2620,0.479,0,0.4406,Verified
2621,0.727,1,0.7502,Verified
2622,0.9155,1,0.8551,Verified
2623,0.1263,1,0.1222,Verified
2624,0.1998,0,0.1932,Review
2625,0.3199,1,0.2959,Rejected
2626,0.7095,1,0.6488,Rejected
2627,0.7633,1,0.7232,Review
2628,0.9915,0,0.8943,Verified
2629,0.6537,1,0.6833,Verified
2630,0.9135,1,0.8316,Review
2631,0.6365,0,0.6303,Verified
2632,0.7336,1,0.747,Verified
2633,0.2758,1,0.258,Verified
2634,0.9392,0,0.9851,Review
2635,0.3858,0,0.3848,Review
2636,0.6249,0,0.5824,Review
2637,0.4125,1,0.42,Review
2638,0.9142,0,0.9256,Verified
2639,0.3343,0,0.343,Rejected
2640,0.3581,1,0.3744,Verified
2641,0.8298,0,0.7857,Verified
2642,0.2238,0,0.2199,Verified
2643,0.4495,1,0.4578,Review
2644,0.3763,1,0.3735,Rejected
2645,0.6132,0,0.6418,Review
2646,0.8142,1,0.8455,Rejected
2647,0.8657,1,0.7907,Review
2648,0.772,0,0.7616,Verified
2649,0.249,1,0.2244,Verified
2650,0.0782,1,0.0769,Rejected
2651,0.5452,0,0.5669,Verified
2652,0.0114,1,0.0113,Review
2653,0.7321,0,0.7424,Verified
2654,0.6786,0,0.6488,Verified
2655,0.3867,0,0.3685,Rejected
2656,0.6864,1,0.6645,Verified
2657,0.5178,1,0.5002,Verified
2658,0.6014,0,0.59,Review
2659,0.4645,0,0.4799,Review
2660,0.7526,1,0.6905,Review
2661,0.5314,0,0.5354,Verified
2662,0.5628,0,0.513,Verified
2663,0.1882,0,0.1787,Verified
2664,0.6212,1,0.5923,Rejected
2665,0.8191,1,0.8101,Verified
2666,0.5086,1,0.461,Rejected
2667,0.0749,0,0.07,Verified
2668,0.8163,0,0.8045,Verified
2669,0.9501,0,0.8803,Verified
2670,0.435,0,0.4276,Verified
2671,0.147,0,0.1435,Rejected
2672,0.1409,0,0.1325,Rejected
2673,0.82,1,0.8512,Review
2674,0.4864,1,0.4564,Rejected
2675,0.61,0,0.5877,Rejected
2676,0.9221,0,0.8536,Review
2677,0.6983,0,0.68,Rejected
2678,0.2612,0,0.2549,Rejected
2679,0.3096,1,0.3178,Review
2680,0.175,1,0.1788,Rejected
2681,0.1662,0,0.1533,Rejected
2682,0.5899,1,0.5675,Verified
2683,0.8069,0,0.7498,Review
2684,0.9497,0,0.8788,Review
2685,0.0373,1,0.0362,Verified
2686,0.7892,1,0.7697,Review
2687,0.6579,1,0.5996,Review
2688,0.8667,0,0.8525,Review
2689,0.4991,1,0.5004,Review
2690,0.4196,0,0.3886,Verified
2691,0.4537,1,0.4692,Verified
2692,0.7808,0,0.7832,Review
2693,0.4917,0,0.4998,Review
2694,0.5086,0,0.5059,Rejected
2695,0.1404,0,0.127,Verified
2696,0.7442,1,0.721,Verified
2697,0.3044,0,0.281,Verified
2698,0.6607,0,0.6187,Review
2699,0.5728,0,0.5935,Verified
2700,0.3453,0,0.3217,Rejected
2701,0.0176,1,0.0167,Verified
2702,0.6729,1,0.6239,Rejected
2703,0.0326,0,0.0322,Verified
2704,0.0009,1,0.0009,Rejected
2705,0.6568,1,0.6656,Rejected
2706,0.5597,1,0.5401,Verified
2707,0.569,1,0.5554,Verified
2708,0.2645,0,0.2706,Verified
2709,0.4796,0,0.4869,Verified
2710,0.5732,0,0.5236,Rejected
2711,0.474,1,0.4558,Review
2712,0.5732,0,0.5588,Review
2713,0.526,0,0.4924,Verified
2714,0.3635,0,0.3503,Rejected
2715,0.2498,0,0.2415,Verified
2716,0.7263,1,0.6979,Verified
2717,0.3879,0,0.3981,Review
2718,0.8856,0,0.847,Verified
2719,0.9686,0,0.9645,Rejected
2720,0.324,1,0.3278,Rejected
2721,0.2861,1,0.2907,Rejected
2722,0.3505,0,0.323,Review
2723,0.8224,1,0.7932,Review
2724,0.5547,1,0.5081,Verified
2725,0.1413,1,0.1442,Review
2726,0.8023,1,0.8412,Verified
2727,0.3027,1,0.3064,Verified
2728,0.5828,0,0.5932,Verified
2729,0.7753,1,0.8011,Verified
2730,0.5015,0,0.495,Verified
2731,0.8428,0,0.8785,Review
2732,0.0808,1,0.0745,Rejected
2733,0.4567,1,0.4379,Review
2734,0.0217,1,0.0204,Review
2735,0.6222,1,0.6291,Rejected
2736,0.2524,0,0.2418,Review
2737,0.0284,0,0.0292,Verified
2738,0.2697,0,0.2803,Verified
2739,0.204,1,0.1982,Review
2740,0.2781,0,0.2737,Review
2741,0.5682,1,0.5914,Review
2742,0.7252,1,0.6827,Review
2743,0.8213,1,0.7605,Verified
2744,0.6413,0,0.6006,Rejected
2745,0.5771,1,0.582,Verified
2746,0.8394,1,0.8627,Verified
2747,0.726,0,0.7094,Review
2748,0.1689,0,0.1543,Review
2749,0.5492,0,0.539,Rejected
2750,0.8403,0,0.8551,Review
2751,0.5623,1,0.5757,Review
2752,0.6612,1,0.6434,Rejected
2753,0.9499,0,0.9523,Rejected
2754,0.0147,0,0.0147,Review
2755,0.4067,0,0.4117,Review
2756,0.9624,0,0.9099,Verified
2757,0.9615,1,0.8754,Rejected
2758,0.7091,0,0.6525,Rejected
2759,0.3668,0,0.3401,Verified
2760,0.0142,0,0.0129,Review
2761,0.7276,1,0.6691,Rejected
2762,0.0261,1,0.0272,Verified
2763,0.5132,0,0.4646,Review
2764,0.9258,0,0.8335,Review
2765,0.2112,0,0.2212,Review
2766,0.7741,0,0.725,Rejected
2767,0.5841,1,0.6115,Rejected
2768,0.1164,0,0.1163,Rejected
2769,0.481,0,0.4634,Review
2770,0.1293,1,0.1172,Verified
2771,0.9807,0,0.9613,Verified
2772,0.8494,1,0.8763,Review
2773,0.7944,1,0.7825,Review
2774,0.9172,0,0.929,Verified
2775,0.8669,0,0.7936,Rejected
2776,0.2239,1,0.2346,Rejected
2777,0.5989,0,0.5897,Review
2778,0.2036,0,0.2121,Verified
2779,0.7545,0,0.7661,Review
2780,0.1542,1,0.1441,Rejected
2781,0.2457,1,0.2505,Verified
2782,0.5732,1,0.5649,Review
2783,0.8759,0,0.8719,Verified
2784,0.8063,0,0.8315,Rejected
2785,0.8555,0,0.8949,Review
2786,0.2956,1,0.3038,Review
2787,0.5939,0,0.588,Rejected
2788,0.4815,0,0.4669,Verified
2789,0.7787,0,0.7926,Review
2790,0.075,1,0.0741,Review
2791,0.3777,1,0.384,Review
2792,0.4736,0,0.4436,Verified
2793,0.2712,1,0.2791,Review
2794,0.2847,1,0.2787,Verified
2795,0.8724,0,0.8847,Review
2796,0.4803,1,0.4495,Rejected
2797,0.1642,0,0.1674,Review
2798,0.3667,0,0.3825,Rejected
2799,0.3915,1,0.382,Review
2800,0.2006,1,0.2065,Review
2801,0.1119,1,0.1087,Verified
2802,0.3963,1,0.3667,Rejected
2803,0.8371,0,0.7727,Verified
2804,0.8028,0,0.8004,Review
2805,0.0556,1,0.054,Rejected
2806,0.6843,0,0.665,Verified
2807,0.4952,1,0.4556,Verified
2808,0.2621,0,0.2714,Verified
2809,0.7372,1,0.6921,Verified
2810,0.6112,1,0.5756,Verified
2811,0.813,0,0.7511,Rejected
2812,0.411,1,0.406,Rejected
2813,0.1704,1,0.1566,Rejected
2814,0.5515,1,0.4966,Review
2815,0.3504,1,0.3551,Review
2816,0.1504,1,0.1519,Verified
2817,0.2959,0,0.2884,Rejected
2818,0.5408,1,0.5121,Rejected
2819,0.1984,0,0.1947,Review
2820,0.405,1,0.3704,Verified
2821,0.4792,1,0.4564,Rejected
2822,0.0889,1,0.0814,Verified
2823,0.4295,0,0.4254,Review
2824,0.3981,0,0.3966,Rejected
2825,0.4347,1,0.3984,Rejected
2826,0.8598,1,0.7928,Verified
2827,0.3027,0,0.297,Rejected
2828,0.8134,1,0.798,Verified
2829,0.1518,1,0.144,Review
2830,0.8955,0,0.862,Review
2831,0.6674,1,0.6949,Review
2832,0.9231,0,0.961,Verified
2833,0.703,0,0.6825,Rejected
2834,0.6078,1,0.5747,Verified
2835,0.4589,1,0.4343,Rejected
2836,0.2758,0,0.281,Verified
2837,0.2352,1,0.2444,Rejected
2838,0.9481,1,0.9935,Rejected
2839,0.9958,0,0.9804,Review
2840,0.1978,1,0.1871,Verified
2841,0.1742,1,0.1734,Review
2842,0.3412,0,0.3381,Verified
2843,0.0736,0,0.0696,Rejected
2844,0.9173,1,0.9229,Rejected
2845,0.6951,0,0.7186,Review
2846,0.1299,0,0.1293,Rejected
2847,0.7643,0,0.7539,Review
2848,0.0574,0,0.059,Verified
2849,0.9119,0,0.848,Verified
2850,0.6745,1,0.6669,Rejected
2851,0.3858,0,0.398,Verified
2852,0.467,1,0.4816,Review
2853,0.7526,0,0.7012,Verified
2854,0.843,0,0.8127,Verified
2855,0.2689,1,0.2725,Review
2856,0.4956,1,0.4593,Review
2857,0.5313,1,0.5453,Review
2858,0.3263,0,0.316,Rejected
2859,0.0153,0,0.0147,Rejected
2860,0.3001,0,0.315,Verified
2861,0.2908,1,0.3045,Verified
2862,0.4908,1,0.4676,Review
2863,0.4297,0,0.4396,Review
2864,0.8023,1,0.7927,Verified
2865,0.4821,1,0.5011,Review
2866,0.0301,1,0.0284,Review
2867,0.4855,1,0.4775,Rejected
2868,0.218,0,0.1969,Verified
2869,0.2006,0,0.2062,Review
2870,0.6773,0,0.6396,Verified
2871,0.8954,0,0.9099,Review
2872,0.1145,0,0.119,Review
2873,0.4227,0,0.3811,Review
2874,0.9842,0,0.9632,Rejected
2875,0.2503,0,0.2277,Rejected
2876,0.1403,0,0.1282,Verified
2877,0.2958,0,0.2785,Verified
2878,0.9893,1,0.9951,Review
2879,0.1374,1,0.1325,Review
2880,0.8524,0,0.8749,Rejected
2881,0.4955,0,0.4991,Rejected
2882,0.1282,0,0.133,Review
2883,0.4087,1,0.3748,Rejected
2884,0.6907,0,0.6343,Verified
2885,0.6483,0,0.6289,Rejected
2886,0.1211,0,0.1261,Rejected
2887,0.9839,0,0.9668,Verified
2888,0.4363,1,0.4238,Verified
2889,0.4503,1,0.4215,Verified
2890,0.7368,0,0.7069,Review
2891,0.9011,1,0.829,Verified
2892,0.8528,1,0.8838,Review
2893,0.4665,0,0.4887,Review
2894,0.9646,0,0.9189,Verified
2895,0.5935,1,0.539,Review
2896,0.838,0,0.8697,Review
2897,0.5068,1,0.4993,Verified
2898,0.6361,0,0.6463,Rejected
2899,0.764,1,0.775,Rejected
2900,0.5266,1,0.4911,Review
2901,0.1829,1,0.1876,Review
2902,0.4651,0,0.4525,Verified
2903,0.015,0,0.0139,Rejected
2904,0.1032,0,0.1078,Rejected
2905,0.5467,0,0.4936,Rejected
2906,0.6154,0,0.592,Rejected
2907,0.0962,0,0.0971,Review
2908,0.0496,0,0.049,Review
2909,0.5571,1,0.538,Verified
2910,0.5819,1,0.5962,Verified
2911,0.1316,0,0.1358,Review
2912,0.0251,1,0.0247,Rejected
2913,0.1708,0,0.1558,Rejected
2914,0.2368,1,0.2475,Review
2915,0.8134,0,0.7765,Rejected
2916,0.3008,1,0.3149,Rejected
2917,0.2951,0,0.2886,Rejected
2918,0.1181,1,0.1202,Review
2919,0.9746,1,0.889,Review
2920,0.3725,1,0.3872,Verified
2921,0.4556,1,0.4653,Verified
2922,0.8361,0,0.8129,Rejected
2923,0.1135,1,0.1145,Rejected
2924,0.5838,0,0.5809,Review
2925,0.4129,1,0.4269,Verified
2926,0.576,1,0.5262,Rejected
2927,0.4461,1,0.4552,Rejected
2928,0.1823,1,0.1651,Rejected
2929,0.5341,1,0.5549,Review
2930,0.6003,1,0.6245,Verified
2931,0.826,0,0.7569,Review
2932,0.9487,0,0.9223,Rejected
2933,0.9855,1,1.0,Rejected
2934,0.5133,0,0.5051,Review
2935,0.7467,0,0.682,Review
2936,0.565,1,0.5814,Review
2937,0.9504,0,0.9293,Rejected
2938,0.0314,1,0.0304,Verified
2939,0.9981,1,1.0,Rejected
2940,0.5485,0,0.5178,Review
2941,0.9365,0,0.9446,Verified
2942,0.3648,0,0.3329,Verified
2943,0.9478,0,0.989,Review
2944,0.1694,0,0.1743,Rejected
2945,0.9358,1,0.8998,Verified
2946,0.9225,0,0.9541,Verified
2947,0.0115,1,0.0117,Verified
2948,0.2836,1,0.2788,Review
2949,0.3921,0,0.3783,Rejected
2950,0.3217,0,0.3195,Verified
2951,0.898,1,0.8636,Verified
2952,0.4985,1,0.4511,Rejected
2953,0.7341,0,0.6988,Verified
2954,0.3264,0,0.3382,Review
2955,0.8057,1,0.8299,Rejected
2956,0.7169,1,0.6499,Review
2957,0.7745,1,0.7263,Rejected
2958,0.0009,1,0.0009,Review
2959,0.0131,0,0.0128,Verified
2960,0.7348,0,0.7043,Verified
2961,0.3324,1,0.333,Verified
2962,0.8583,1,0.8241,Review
2963,0.671,0,0.6465,Verified
2964,0.194,1,0.1855,Verified
2965,0.829,1,0.8112,Review
2966,0.4976,1,0.5017,Verified
2967,0.2626,1,0.2376,Verified
2968,0.3273,1,0.3191,Review
2969,0.2648,1,0.2433,Review
2970,0.0942,1,0.0963,Review
2971,0.0452,1,0.0443,Verified
2972,0.5676,0,0.5557,Rejected
2973,0.0301,0,0.0276,Verified
2974,0.3605,0,0.366,Verified
2975,0.6857,0,0.7003,Rejected
2976,0.5357,0,0.4824,Verified
2977,0.7852,1,0.7489,Verified
2978,0.5047,1,0.5119,Rejected
2979,0.682,1,0.6409,Review
2980,0.7783,1,0.7776,Rejected
2981,0.0896,0,0.0926,Review
2982,0.5305,0,0.5161,Review
2983,0.4597,1,0.4535,Verified
2984,0.9916,1,0.9304,Rejected
2985,0.3089,1,0.3161,Verified
2986,0.5886,0,0.5339,Verified
2987,0.8455,0,0.8054,Rejected
2988,0.9253,0,0.9715,Review
2989,0.4585,1,0.4376,Review
2990,0.2444,1,0.2341,Verified
2991,0.5859,1,0.5787,Review
2992,0.0419,1,0.0389,Review
2993,0.1805,1,0.1639,Rejected
2994,0.3647,0,0.3746,Review
2995,0.5423,0,0.5382,Verified
2996,0.5278,1,0.5294,Rejected
2997,0.1917,1,0.1777,Rejected
2998,0.4804,1,0.4483,Review
2999,0.3569,0,0.348,Verified
3000,0.952,1,0.8814,Rejected
3001,0.0297,1,0.0289,Rejected
3002,0.76,1,0.7857,Rejected
3003,0.0572,0,0.0566,Rejected
3004,0.7082,1,0.6686,Verified
3005,0.2958,0,0.3088,Rejected
3006,0.2214,1,0.2086,Verified
3007,0.6851,1,0.6763,Verified
3008,0.5813,1,0.5934,Review
3009,0.9379,0,0.9575,Rejected
3010,0.4526,0,0.451,Rejected
3011,0.9264,1,0.8383,Rejected
3012,0.0348,1,0.0364,Verified
3013,0.3907,0,0.3767,Verified
3014,0.7061,0,0.6469,Review
3015,0.0776,1,0.0746,Verified
3016,0.0704,0,0.0675,Review
3017,0.3816,0,0.374,Review
3018,0.6655,0,0.6398,Rejected
3019,0.8745,1,0.7961,Review
3020,0.2966,0,0.2792,Rejected
3021,0.5718,1,0.5844,Review
3022,0.7917,0,0.8197,Rejected
3023,0.9204,0,0.8896,Verified
3024,0.1828,0,0.174,Rejected
3025,0.7556,0,0.7316,Review
3026,0.1513,1,0.1455,Review
3027,0.944,0,0.9339,Verified
3028,0.1377,1,0.1251,Verified
3029,0.462,1,0.4788,Verified
3030,0.4378,1,0.4105,Rejected
3031,0.4891,1,0.4994,Rejected
3032,0.9784,1,0.9459,Rejected
3033,0.6806,1,0.7141,Rejected
3034,0.5529,0,0.5779,Rejected
3035,0.3762,0,0.3494,Review
3036,0.1308,0,0.1266,Rejected
3037,0.1958,0,0.1921,Rejected
3038,0.5353,0,0.5071,Verified
3039,0.0992,1,0.0905,Review
3040,0.8382,0,0.8006,Verified
3041,0.8237,1,0.8014,Rejected
3042,0.652,0,0.6425,Review
3043,0.5668,1,0.5765,Review
3044,0.6017,0,0.59,Verified
3045,0.1772,1,0.1701,Verified
3046,0.6467,1,0.6185,Review
3047,0.2975,1,0.2833,Review
3048,0.3426,1,0.3197,Verified
3049,0.0797,1,0.0778,Rejected
3050,0.9878,0,1.0,Rejected
3051,0.2641,0,0.2407,Review
3052,0.0904,1,0.0839,Review
3053,0.5211,0,0.5094,Rejected
3054,0.1735,1,0.1628,Review
3055,0.2983,0,0.2946,Rejected
3056,0.1728,1,0.178,Review
3057,0.6224,0,0.6309,Rejected
3058,0.3676,1,0.3417,Verified
3059,0.318,1,0.313,Review
3060,0.358,0,0.3286,Review
3061,0.0957,1,0.0923,Rejected
3062,0.2693,1,0.2746,Verified
3063,0.2453,0,0.2208,Review
3064,0.8485,1,0.8798,Rejected
3065,0.1359,1,0.1417,Verified
3066,0.1862,0,0.1831,Verified
3067,0.4833,0,0.4585,Rejected
3068,0.6659,0,0.6406,Review
3069,0.8674,0,0.8978,Verified
3070,0.7888,0,0.7614,Rejected
3071,0.7322,1,0.7026,Review
3072,0.9366,1,0.9359,Verified
3073,0.8739,1,0.9086,Review
3074,0.2985,1,0.2826,Verified
3075,0.0216,0,0.0204,Verified
3076,0.6725,0,0.6145,Verified
3077,0.2687,0,0.2688,Review
3078,0.8017,0,0.8021,Rejected
