sample_id,sep_score,semantic_entropy,kernel_language_entropy,nli_agreement,retrieval_confidence,symbolic_verification,temporal_validation,cross_model_agreement,critic_score,calibration_factor,fusion_trust_score,risk_level,verified
2734,0.621798,0.912694,0.273377,0.482244,0.01704,0.66207,0.567809,0.99505,0.335691,0.843814,0.365657,High,0
2735,0.710737,0.760241,0.95365,0.640852,0.309727,0.255112,0.212286,0.956302,0.796432,0.817782,0.427253,High,0
2736,0.223779,0.830848,0.749047,0.93993,0.502519,0.120864,0.880568,0.422534,0.139003,0.864917,0.363096,High,0
2737,0.085319,0.878224,0.35409,0.10659,0.555275,0.489291,0.08806,0.862357,0.051332,0.815803,0.269326,High,0
2738,0.737916,0.761301,0.291259,0.66188,0.756682,0.481434,0.977322,0.528106,0.882941,0.868125,0.551488,High,0
2739,0.232444,0.005432,0.556531,0.324321,0.448936,0.147698,0.282164,0.128021,0.002018,0.941911,0.320842,High,0
2740,0.433855,0.412135,0.781842,0.148053,0.165737,0.310679,0.148026,0.75488,0.252777,0.835967,0.270836,High,0
2741,0.627056,0.615659,0.157498,0.299341,0.058668,0.17038,0.434535,0.52133,0.385261,0.872773,0.313522,High,0
2742,0.558577,0.058068,0.358679,0.406284,0.793153,0.49353,0.190019,0.205939,0.906116,0.861968,0.536314,High,0
2743,0.504989,0.337043,0.00781,0.112316,0.555769,0.802211,0.206425,0.994446,0.322844,0.85204,0.471223,High,0
2744,0.169893,0.859748,0.282862,0.844284,0.998483,0.656811,0.638991,0.854359,0.120108,0.850912,0.460138,High,0
2745,0.868039,0.040751,0.432091,0.74309,0.24875,0.606991,0.146771,0.886852,0.777551,0.929331,0.64072,Medium,0
2746,0.542686,0.78562,0.577062,0.479384,0.70556,0.442767,0.040658,0.305085,0.103833,0.920281,0.403043,High,0
2747,0.833003,0.836359,0.245125,0.17679,0.209218,0.660127,0.815957,0.922262,0.995928,0.929473,0.494885,High,0
2748,0.905452,0.854643,0.783621,0.37318,0.233741,0.228207,0.414698,0.812044,0.92304,0.829309,0.351234,High,0
2749,0.344497,0.777213,0.376816,0.232847,0.748039,0.143648,0.256111,0.17382,0.165444,0.833603,0.29771,High,0
2750,0.627615,0.556349,0.016658,0.544766,0.480005,0.706229,0.157058,0.879277,0.700287,0.990601,0.583381,High,0
2751,0.32256,0.668139,0.335516,0.342767,0.989168,0.245821,0.325869,0.400575,0.603591,0.929785,0.453563,High,0
2752,0.636213,0.105351,0.63235,0.734097,0.351137,0.219507,0.223236,0.20619,0.63897,0.956152,0.530983,High,0
2753,0.549041,0.000455,0.426738,0.113713,0.10618,0.640734,0.170365,0.325721,0.028176,0.947132,0.40809,High,0
2754,0.866361,0.637687,0.970424,0.9091,0.602137,0.420435,0.107431,0.026615,0.759677,0.841346,0.444982,High,0
2755,0.559267,0.461676,0.014429,0.731235,0.569388,0.553017,0.49323,0.144662,0.610087,0.825521,0.479307,High,0
2756,0.470553,0.417911,0.985946,0.347506,0.293403,0.83771,0.560632,0.692215,0.329327,0.840509,0.398694,High,0
2757,0.350417,0.362709,0.627413,0.426869,0.851582,0.266048,0.617569,0.653186,0.917067,0.947394,0.505653,High,0
2758,0.717164,0.978813,0.874089,0.950008,0.92462,0.822306,0.594622,0.586258,0.843953,0.953388,0.559752,High,0
2759,0.654416,0.185864,0.804085,0.023365,0.019897,0.873201,0.702039,0.026059,0.385619,0.954748,0.399208,High,0
2760,0.457988,0.794593,0.263668,0.088687,0.281277,0.858907,0.544878,0.899911,0.457932,0.947149,0.429088,High,0
2761,0.07029,0.513799,0.656808,0.483052,0.66169,0.487723,0.741345,0.206372,0.004722,0.884683,0.360146,High,0
2762,0.063642,0.549128,0.982994,0.547953,0.510783,0.449875,0.879349,0.426778,0.261142,0.850608,0.325554,High,0
2763,0.45194,0.325236,0.971501,0.740438,0.5833,0.437846,0.272622,0.50064,0.154194,0.936387,0.4712,High,0
2764,0.460692,0.888208,0.931744,0.580959,0.863914,0.549599,0.048607,0.101721,0.558389,0.976952,0.405542,High,0
2765,0.005081,0.624669,0.28142,0.333436,0.911266,0.21665,0.198566,0.54234,0.537946,0.93297,0.401925,High,0
2766,0.920757,0.322498,0.531059,0.692802,0.828948,0.088342,0.890753,0.241921,0.304852,0.894616,0.566054,High,0
2767,0.350555,0.063844,0.376165,0.671456,0.702408,0.131995,0.638337,0.876707,0.766099,0.812449,0.508435,High,0
2768,0.00987,0.212787,0.295696,0.314469,0.151714,0.790991,0.260054,0.61116,0.024576,0.848231,0.338851,High,0
2769,0.495897,0.084886,0.056424,0.506371,0.229211,0.825904,0.685333,0.360673,0.02436,0.992731,0.589696,High,0
2770,0.945689,0.662828,0.752668,0.592373,0.381142,0.891096,0.561472,0.5719,0.967428,0.902104,0.518902,High,0
2771,0.222302,0.531571,0.176475,0.444899,0.451423,0.760057,0.581439,0.277042,0.58521,0.883547,0.398632,High,0
2772,0.972141,0.934233,0.805699,0.459577,0.656265,0.880574,0.837398,0.157927,0.95648,0.89364,0.512805,High,0
2773,0.51623,0.610145,0.409554,0.287489,0.673431,0.443852,0.464008,0.309243,0.759489,0.981884,0.449205,High,0
2774,0.483147,0.020007,0.738659,0.961365,0.440138,0.596365,0.470136,0.356676,0.627377,0.906198,0.559254,High,0
2775,0.065968,0.99443,0.29394,0.671666,0.751434,0.444897,0.302981,0.756847,0.190564,0.890892,0.369684,High,0
2776,0.713311,0.5545,0.621236,0.529198,0.59256,0.185552,0.802179,0.237145,0.355974,0.82348,0.407041,High,0
2777,0.084303,0.556066,0.065093,0.052371,0.697828,0.841709,0.890616,0.928586,0.74898,0.801683,0.406382,High,0
2778,0.34626,0.726783,0.266909,0.148852,0.112465,0.926544,0.059953,0.096066,0.484299,0.845211,0.257835,High,0
2779,0.086578,0.042191,0.876854,0.570548,0.244622,0.958291,0.299256,0.457587,0.745731,0.869385,0.385999,High,0
2780,0.565558,0.256287,0.462092,0.480845,0.452696,0.666006,0.072866,0.907454,0.401412,0.811204,0.446821,High,0
2781,0.498177,0.293438,0.075866,0.286357,0.063776,0.290165,0.750353,0.988599,0.938943,0.843553,0.467815,High,0
2782,0.969795,0.445792,0.290146,0.388833,0.036764,0.314448,0.038399,0.091041,0.275864,0.892958,0.384806,High,0
2783,0.046626,0.663498,0.167992,0.523277,0.837175,0.015279,0.422229,0.711677,0.258446,0.862524,0.393363,High,0
2784,0.814562,0.638008,0.903866,0.3707,0.43648,0.740659,0.260409,0.200737,0.111912,0.898641,0.370017,High,0
2785,0.055149,0.766961,0.830847,0.402207,0.978266,0.870902,0.934276,0.110194,0.165818,0.995055,0.455219,High,0
2786,0.234655,0.805095,0.053372,0.338669,0.911057,0.499259,0.370992,0.663444,0.2077,0.98842,0.466844,High,0
2787,0.66983,0.93182,0.892518,0.201478,0.774367,0.076597,0.16553,0.776484,0.720981,0.947304,0.364182,High,0
2788,0.38251,0.828342,0.508957,0.070517,0.217772,0.581471,0.536782,0.847018,0.590159,0.944301,0.363438,High,0
2789,0.657692,0.509713,0.56003,0.206502,0.112057,0.356665,0.988029,0.186239,0.394175,0.965299,0.462624,High,0
2790,0.566275,0.690307,0.022694,0.635456,0.164263,0.852348,0.416243,0.697135,0.571011,0.879716,0.461011,High,0
2791,0.936551,0.01791,0.695038,0.866968,0.030239,0.999847,0.733794,0.229338,0.799161,0.863891,0.57051,High,0
2792,0.948992,0.83945,0.873689,0.818737,0.794706,0.849231,0.088043,0.909303,0.115386,0.926574,0.548114,High,0
2793,0.986545,0.333894,0.953333,0.063056,0.277376,0.382995,0.796575,0.675174,0.184807,0.863904,0.39903,High,0
2794,0.755291,0.886357,0.454835,0.213386,0.314409,0.106559,0.005559,0.058889,0.877814,0.886003,0.30797,High,0
2795,0.429603,0.072862,0.309071,0.664685,0.207477,0.463076,0.026407,0.071095,0.168846,0.839492,0.364526,High,0
2796,0.756116,0.518085,0.791119,0.46739,0.384005,0.744963,0.638784,0.055,0.020827,0.826748,0.389236,High,0
2797,0.776476,0.246034,0.916707,0.429907,0.165985,0.011558,0.115619,0.08694,0.597647,0.932559,0.372994,High,0
2798,0.296688,0.017322,0.403471,0.3788,0.865703,0.509265,0.932506,0.690837,0.504265,0.883518,0.553841,High,0
2799,0.158649,0.453074,0.194225,0.709297,0.959907,0.1745,0.497833,0.428048,0.511619,0.894569,0.4639,High,0
2800,0.775794,0.893321,0.70002,0.784768,0.74755,0.579939,0.225682,0.836208,0.533207,0.856997,0.421576,High,0
2801,0.920335,0.902335,0.667201,0.829987,0.111424,0.817071,0.671706,0.504242,0.48469,0.943946,0.514734,High,0
2802,0.858153,0.836164,0.78866,0.219312,0.105798,0.951526,0.339211,0.572667,0.972222,0.881784,0.413542,High,0
2803,0.117385,0.783496,0.762434,0.590448,0.102417,0.993695,0.196613,0.090227,0.867615,0.982602,0.340344,High,0
2804,0.380718,0.799247,0.938712,0.929748,0.703916,0.28363,0.602501,0.093078,0.750738,0.850018,0.421881,High,0
2805,0.511989,0.756735,0.516962,0.012555,0.968309,0.581123,0.994456,0.445469,0.383624,0.827283,0.381412,High,0
2806,0.098268,0.485549,0.358977,0.51587,0.113643,0.748337,0.33475,0.925517,0.558949,0.930761,0.410274,High,0
2807,0.504181,0.350622,0.317976,0.943296,0.428929,0.045993,0.906831,0.816039,0.289483,0.90438,0.579081,High,0
2808,0.212426,0.862038,0.435082,0.082271,0.835466,0.125569,0.089874,0.233969,0.02022,0.965597,0.301755,High,0
2809,0.766418,0.832783,0.422723,0.90587,0.799837,0.603505,0.735796,0.040453,0.831309,0.894755,0.561229,High,0
2810,0.512387,0.267762,0.391009,0.129015,0.592501,0.17131,0.782306,0.674881,0.293355,0.810655,0.369946,High,0
2811,0.628286,0.094923,0.060282,0.601084,0.796427,0.232821,0.499267,0.982961,0.991973,0.899177,0.623003,Medium,0
2812,0.420655,0.521468,0.163271,0.190973,0.062153,0.184288,0.157008,0.919358,0.037187,0.860839,0.295725,High,0
2813,0.793125,0.530371,0.343736,0.008793,0.723404,0.965213,0.050968,0.446094,0.508546,0.958903,0.51365,High,0
2814,0.434438,0.136083,0.628226,0.139342,0.756611,0.131289,0.824361,0.943423,0.618186,0.804934,0.411542,High,0
2815,0.424917,0.99497,0.028645,0.045731,0.485293,0.663672,0.577331,0.408875,0.655205,0.911807,0.382723,High,0
2816,0.68104,0.588136,0.000346,0.350252,0.119124,0.863451,0.947888,0.31081,0.753123,0.930742,0.509731,High,0
2817,0.380387,0.418386,0.557938,0.85338,0.830536,0.221057,0.371932,0.313114,0.638843,0.951866,0.479687,High,0
2818,0.306552,0.147763,0.833923,0.142708,0.797612,0.461852,0.496237,0.051692,0.629496,0.90645,0.403016,High,0
2819,0.096271,0.817968,0.603867,0.409803,0.392811,0.750324,0.394823,0.181158,0.986018,0.937612,0.323888,High,0
2820,0.084025,0.338392,0.030375,0.441545,0.303963,0.586823,0.518487,0.308402,0.043807,0.993932,0.487362,High,0
2821,0.846323,0.740217,0.451531,0.919139,0.311188,0.090681,0.33628,0.089979,0.295995,0.956011,0.40598,High,0
2822,0.975198,0.900786,0.650828,0.664913,0.309405,0.587366,0.603004,0.805089,0.206129,0.84643,0.48217,High,0
2823,0.395231,0.022121,0.14236,0.598991,0.666781,0.670519,0.727911,0.357065,0.913367,0.952029,0.622495,Medium,0
2824,0.051594,0.586564,0.153972,0.469133,0.820008,0.577007,0.218736,0.170573,0.349137,0.974691,0.472672,High,0
2825,0.242322,0.479832,0.315059,0.510966,0.775249,0.078098,0.662781,0.145066,0.047505,0.921121,0.403954,High,0
2826,0.20855,0.046885,0.033639,0.477711,0.308837,0.495301,0.289489,0.429538,0.872472,0.989127,0.490316,High,0
2827,0.519031,0.977163,0.804228,0.739783,0.306325,0.203006,0.329966,0.96965,0.285885,0.968547,0.327623,High,0
2828,0.42102,0.728658,0.080263,0.002137,0.850527,0.282656,0.825793,0.468682,0.476548,0.906645,0.420937,High,0
2829,0.278672,0.548968,0.573127,0.560313,0.565588,0.581986,0.617054,0.235522,0.442371,0.931677,0.435867,High,0
2830,0.331486,0.726748,0.40048,0.938947,0.391327,0.461766,0.461668,0.660372,0.235773,0.895393,0.48263,High,0
2831,0.418644,0.469247,0.398585,0.51083,0.116732,0.297599,0.506602,0.431734,0.094031,0.845726,0.361633,High,0
2832,0.631595,0.302408,0.033815,0.268435,0.165542,0.194415,0.454401,0.877245,0.111415,0.912033,0.453337,High,0
2833,0.793267,0.560711,0.526419,0.974502,0.874605,0.516589,0.625041,0.657258,0.120024,0.832718,0.537432,High,0
2834,0.261163,0.627458,0.425545,0.959093,0.031774,0.393959,0.676647,0.97639,0.391121,0.886437,0.387859,High,0
2835,0.964227,0.987793,0.167932,0.520653,0.541376,0.848926,0.666314,0.795075,0.79625,0.832007,0.513159,High,0
2836,0.537504,0.266804,0.330319,0.455702,0.920284,0.334164,0.576887,0.116175,0.166125,0.975685,0.532011,High,0
2837,0.053976,0.621169,0.709107,0.668908,0.797444,0.39595,0.110036,0.766564,0.020027,0.847023,0.366177,High,0
2838,0.174254,0.647538,0.255249,0.371764,0.216085,0.486893,0.337987,0.067662,0.435902,0.816392,0.302318,High,0
2839,0.888158,0.173778,0.70191,0.724675,0.500584,0.763294,0.990572,0.91177,0.752251,0.817725,0.589866,High,0
2840,0.2107,0.707249,0.800583,0.956341,0.377118,0.892008,0.396273,0.660489,0.144008,0.864022,0.413648,High,0
2841,0.320898,0.824198,0.192079,0.890531,0.893384,0.631902,0.402739,0.485054,0.396182,0.972399,0.636298,Medium,0
2842,0.556157,0.754454,0.439471,0.151967,0.058082,0.317847,0.108062,0.65913,0.013961,0.863171,0.261122,High,0
2843,0.408477,0.365435,0.60295,0.120442,0.400321,0.732517,0.238145,0.877889,0.809806,0.932771,0.440596,High,0
2844,0.922372,0.543006,0.292675,0.291509,0.388411,0.296576,0.534865,0.472835,0.376089,0.879148,0.445743,High,0
2845,0.080599,0.294973,0.413656,0.647915,0.066299,0.045158,0.71802,0.460035,0.813103,0.819684,0.303669,High,0
2846,0.820275,0.046278,0.77906,0.338465,0.689386,0.34004,0.208644,0.139885,0.484761,0.82611,0.445896,High,0
2847,0.978292,0.344696,0.255322,0.896937,0.59964,0.054975,0.482343,0.323969,0.969245,0.802151,0.562635,High,0
2848,0.434481,0.883338,0.702599,0.528638,0.711351,0.29736,0.760801,0.543271,0.875268,0.91301,0.439495,High,0
2849,0.39699,0.010829,0.80122,0.000232,0.089588,0.364737,0.239653,0.976398,0.530268,0.976579,0.304349,High,0
2850,0.158113,0.899025,0.052132,0.984743,0.186218,0.821983,0.470679,0.894846,0.55939,0.967467,0.515091,High,0
2851,0.030295,0.597628,0.428761,0.934827,0.197064,0.459424,0.100666,0.196509,0.784243,0.834432,0.304719,High,0
2852,0.195449,0.186568,0.030226,0.893014,0.713403,0.955532,0.941568,0.091556,0.665547,0.933907,0.595549,High,0
2853,0.830242,0.712018,0.88512,0.812314,0.476313,0.777231,0.191474,0.035079,0.204649,0.948952,0.448672,High,0
2854,0.627863,0.549701,0.768955,0.297172,0.830706,0.955612,0.988123,0.843141,0.717405,0.902786,0.5178,High,0
2855,0.905199,0.325526,0.695273,0.532843,0.592122,0.301615,0.806606,0.96697,0.587642,0.953999,0.600491,Medium,0
2856,0.480149,0.107098,0.627463,0.714548,0.381331,0.143991,0.637381,0.417391,0.894529,0.992176,0.617089,Medium,0
2857,0.66968,0.641005,0.767751,0.391083,0.475858,0.846753,0.987118,0.581967,0.667887,0.836453,0.399162,High,0
2858,0.571155,0.729265,0.917184,0.873122,0.476311,0.71128,0.926917,0.194551,0.997027,0.861568,0.492836,High,0
2859,0.017774,0.714338,0.664384,0.937337,0.139988,0.120699,0.509281,0.031152,0.310897,0.968535,0.352538,High,0
2860,0.131744,0.635637,0.196164,0.418191,0.569924,0.818978,0.476149,0.375634,0.324457,0.884811,0.401543,High,0
2861,0.860724,0.864851,0.483436,0.756713,0.856254,0.959471,0.736394,0.5001,0.843548,0.957001,0.676767,Medium,0
2862,0.189632,0.698473,0.611629,0.243808,0.353885,0.888877,0.505882,0.887955,0.088301,0.863208,0.280241,High,0
2863,0.956668,0.458054,0.969133,0.101099,0.214237,0.656033,0.763189,0.820436,0.846718,0.983563,0.482421,High,0
2864,0.33038,0.435074,0.073113,0.692854,0.071974,0.247172,0.614074,0.467934,0.570626,0.878361,0.388244,High,0
2865,0.174831,0.844182,0.767659,0.61437,0.244479,0.077674,0.304052,0.182099,0.555846,0.898215,0.248903,High,0
2866,0.965733,0.247063,0.285,0.364212,0.291121,0.50364,0.994298,0.494813,0.20375,0.945796,0.505709,High,0
2867,0.370712,0.952542,0.980186,0.598141,0.422487,0.94392,0.680052,0.570221,0.050149,0.972291,0.3946,High,0
2868,0.980193,0.89238,0.394488,0.491611,0.235042,0.095731,0.548012,0.985594,0.208575,0.889749,0.429194,High,0
2869,0.258427,0.622268,0.238994,0.339736,0.482097,0.743874,0.011428,0.555432,0.941916,0.984826,0.515799,High,0
2870,0.406067,0.105952,0.801489,0.089214,0.753098,0.050969,0.144252,0.535693,0.479997,0.942951,0.427682,High,0
2871,0.031809,0.720285,0.187104,0.2933,0.180924,0.996901,0.33543,0.834729,0.568225,0.923736,0.30752,High,0
2872,0.866691,0.691387,0.523686,0.290889,0.067082,0.644595,0.739769,0.938408,0.784859,0.996002,0.573345,High,0
2873,0.502927,0.595183,0.853516,0.404076,0.885137,0.291131,0.14373,0.661316,0.078116,0.857233,0.397576,High,0
2874,0.308072,0.964015,0.183848,0.657458,0.942215,0.762885,0.792318,0.608961,0.90991,0.990394,0.616227,Medium,0
2875,0.324082,0.580753,0.988825,0.055714,0.231472,0.054277,0.965585,0.986439,0.389552,0.920143,0.250886,High,0
2876,0.595212,0.046918,0.224192,0.04261,0.594721,0.229538,0.996052,0.636686,0.342642,0.834623,0.460252,High,0
2877,0.135177,0.245346,0.145953,0.2913,0.08845,0.60707,0.017321,0.565031,0.019751,0.87937,0.371856,High,0
2878,0.383751,0.076885,0.766417,0.188169,0.357025,0.271739,0.477341,0.549192,0.395403,0.993496,0.412448,High,0
2879,0.306006,0.183285,0.463222,0.358406,0.602435,0.2107,0.914997,0.389941,0.686667,0.904001,0.513634,High,0
2880,0.410452,0.156773,0.210867,0.503235,0.626379,0.11301,0.747202,0.911783,0.296885,0.95295,0.514376,High,0
2881,0.1359,0.28707,0.449341,0.512235,0.774685,0.750231,0.659786,0.547986,0.441009,0.88594,0.492232,High,0
2882,0.163607,0.978921,0.312171,0.09678,0.488056,0.114504,0.804975,0.915107,0.17078,0.923216,0.287719,High,0
2883,0.260878,0.974884,0.490449,0.83114,0.38969,0.155681,0.985476,0.383401,0.601211,0.87096,0.350698,High,0
2884,0.188972,0.974493,0.241898,0.229711,0.806566,0.746418,0.754345,0.742005,0.134394,0.932736,0.386956,High,0
2885,0.910832,0.63791,0.042021,0.661559,0.839699,0.779454,0.202698,0.442172,0.715425,0.980382,0.709174,Medium,1
2886,0.680117,0.778494,0.852198,0.136334,0.111928,0.577635,0.340331,0.03929,0.680796,0.869745,0.262167,High,0
2887,0.861447,0.879471,0.08004,0.253529,0.394215,0.342763,0.136514,0.458061,0.928969,0.91731,0.447669,High,0
2888,0.681571,0.135405,0.805647,0.88579,0.816998,0.297519,0.916159,0.571486,0.641021,0.915515,0.616625,Medium,0
2889,0.828156,0.347622,0.983347,0.094174,0.07445,0.615217,0.410596,0.692574,0.036685,0.836836,0.324479,High,0
2890,0.259589,0.003224,0.931717,0.809943,0.967044,0.100314,0.401819,0.236928,0.262613,0.987288,0.541045,High,0
2891,0.768706,0.364063,0.135752,0.431737,0.478012,0.186805,0.208101,0.79232,0.418845,0.985615,0.579812,High,0
2892,0.022512,0.873504,0.802823,0.822523,0.971024,0.695017,0.336748,0.051135,0.043965,0.989413,0.368337,High,0
2893,0.162178,0.071604,0.642788,0.243889,0.847204,0.52797,0.867969,0.576657,0.257869,0.912085,0.480595,High,0
2894,0.184061,0.182067,0.834909,0.076064,0.564,0.7587,0.531192,0.763105,0.795054,0.880224,0.356864,High,0
2895,0.612306,0.993434,0.00875,0.042939,0.084344,0.56362,0.683739,0.058065,0.076568,0.905682,0.32179,High,0
2896,0.06823,0.027911,0.334985,0.623719,0.124574,0.091366,0.719995,0.164076,0.64752,0.96286,0.44712,High,0
2897,0.163549,0.324003,0.384916,0.906086,0.24453,0.379491,0.825893,0.132202,0.891999,0.970694,0.575724,High,0
2898,0.38149,0.19968,0.040136,0.688722,0.868385,0.546283,0.023349,0.888457,0.510803,0.858952,0.578218,High,0
2899,0.305253,0.756647,0.333408,0.596581,0.757251,0.73309,0.823877,0.206842,0.36868,0.902998,0.483699,High,0
2900,0.88202,0.204562,0.635968,0.047109,0.029865,0.09787,0.758158,0.764994,0.080388,0.967952,0.439548,High,0
2901,0.35815,0.505517,0.725309,0.198101,0.470982,0.52541,0.15555,0.39805,0.401911,0.861735,0.299878,High,0
2902,0.092437,0.521674,0.670721,0.013792,0.792972,0.450318,0.913057,0.770446,0.140729,0.83177,0.302866,High,0
2903,0.52184,0.649304,0.723482,0.236338,0.691101,0.140467,0.070799,0.423915,0.310011,0.91224,0.334967,High,0
2904,0.055875,0.536892,0.238741,0.988678,0.223887,0.609069,0.963306,0.56817,0.675508,0.993291,0.539917,High,0
2905,0.78716,0.06532,0.525486,0.326483,0.915916,0.593663,0.817729,0.843454,0.104272,0.889547,0.595299,High,0
2906,0.479263,0.687253,0.333198,0.336,0.156443,0.034455,0.976096,0.586687,0.058622,0.814327,0.305171,High,0
2907,0.533263,0.536875,0.873156,0.891347,0.927565,0.130735,0.202599,0.555665,0.725403,0.942331,0.52654,High,0
2908,0.179451,0.325619,0.317322,0.456196,0.394942,0.926074,0.991044,0.264941,0.459417,0.980587,0.492666,High,0
2909,0.895772,0.768876,0.974094,0.71196,0.642264,0.204628,0.901493,0.001554,0.133616,0.974853,0.475957,High,0
2910,0.27788,0.587299,0.094197,0.936393,0.338558,0.226905,0.809151,0.214077,0.171441,0.811955,0.378671,High,0
2911,0.097967,0.244202,0.65656,0.487069,0.749592,0.320039,0.619112,0.58639,0.936861,0.968322,0.524726,High,0
2912,0.279302,0.519185,0.379877,0.579334,0.657219,0.289877,0.046622,0.66762,0.422752,0.865471,0.37265,High,0
2913,0.196429,0.480608,0.899405,0.975072,0.943214,0.282551,0.702266,0.123925,0.750526,0.998911,0.555851,High,0
2914,0.09181,0.749185,0.122644,0.609519,0.48004,0.897292,0.116826,0.247386,0.013629,0.933869,0.380135,High,0
2915,0.283277,0.659385,0.845501,0.772659,0.076263,0.383045,0.641234,0.168061,0.707384,0.826496,0.280649,High,0
2916,0.367015,0.392469,0.671696,0.219464,0.886845,0.137267,0.977634,0.611607,0.948537,0.949914,0.522703,High,0
2917,0.622343,0.234401,0.688674,0.814284,0.982383,0.126655,0.582744,0.967379,0.709772,0.853962,0.603928,Medium,0
2918,0.091208,0.168515,0.891455,0.217699,0.994008,0.775657,0.136484,0.403751,0.995497,0.80573,0.370581,High,0
2919,0.131892,0.811658,0.124067,0.532311,0.591518,0.354445,0.663472,0.112195,0.564187,0.970399,0.370821,High,0
2920,0.681128,0.871004,0.755858,0.07595,0.903025,0.490553,0.342312,0.309937,0.703259,0.821249,0.34337,High,0
